x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada
557811.5,4666237.5,13.27,9.62,107,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557074.5,4666104.5,13.0,10.94,90,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557613.5,4666455.5,13.29,11.66,21,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557406.5,4666155.5,13.17,9.26,112,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557990.5,4666690.5,13.76,9.34,103,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557746.5,4666500.5,13.58,8.9,98,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557805.5,4666776.5,13.49,9.29,97,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557578.5,4666496.5,13.2,9.19,55,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557084.5,4666103.5,13.82,10.62,27,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557774.5,4666965.5,14.8,8.57,58,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557059.5,4666081.5,13.99,10.03,58,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557982.5,4666229.5,12.39,9.71,193,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557292.5,4666170.5,12.55,10.54,71,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557788.5,4666215.5,12.36,10.11,62,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557219.5,4666305.5,13.14,10.87,44,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557317.5,4666158.5,12.38,9.69,55,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557056.5,4666093.5,12.15,9.38,84,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557009.5,4666124.5,12.27,8.83,93,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557087.5,4666135.5,12.71,8.76,137,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557985.5,4666022.5,11.96,9.19,91,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557637.5,4666363.5,11.94,8.84,114,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557433.5,4666166.5,11.77,9.06,92,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557036.5,4666116.5,12.03,8.25,136,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557224.5,4666259.5,12.47,9.12,76,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557903.5,4666119.5,11.84,8.48,101,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557303.5,4666178.5,11.57,9.64,53,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557606.5,4666369.5,12.32,8.94,75,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557051.5,4666092.5,11.49,8.93,50,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557896.5,4666426.5,11.45,8.92,165,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557636.5,4666239.5,11.77,9.11,94,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557979.5,4666212.5,11.21,8.96,204,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557762.5,4666975.5,12.03,9.73,29,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557084.5,4666154.5,11.64,8.11,66,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557336.5,4666305.5,11.62,9.5,59,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557211.5,4666294.5,12.77,7.91,73,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557800.5,4666144.5,11.42,8.09,123,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557064.5,4666179.5,12.29,9.14,57,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557814.5,4666212.5,11.53,9.19,36,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557633.5,4666359.5,12.2,8.18,60,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557431.5,4666305.5,11.38,9.05,23,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557351.5,4666179.5,10.97,8.59,77,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557036.5,4666186.5,11.08,7.67,62,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557838.5,4666218.5,11.97,7.8,86,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557647.5,4666370.5,11.27,8.6,71,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557842.5,4666540.5,10.98,8.34,61,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557829.5,4666231.5,10.83,7.79,86,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557884.5,4666111.5,11.96,7.77,80,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557318.5,4666145.5,10.42,8.26,93,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557046.5,4666154.5,11.11,7.59,126,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557975.5,4666190.5,10.58,8.48,78,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557766.5,4666680.5,10.94,8.23,61,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557386.5,4666306.5,11.6,8.84,30,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557024.5,4666107.5,10.49,8.71,32,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557798.5,4666156.5,10.89,7.85,56,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557097.5,4666152.5,11.03,7.85,125,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557387.5,4666182.5,10.26,8.19,82,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557917.5,4666143.5,12.37,8.29,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557442.5,4666175.5,10.5,7.73,52,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557802.5,4666157.5,10.55,8.46,43,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557219.5,4666288.5,10.38,7.37,67,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557198.5,4666292.5,10.25,7.35,70,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557343.5,4666175.5,9.39,7.98,65,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557933.5,4666372.5,9.16,8.11,119,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557797.5,4666638.5,10.06,7.55,57,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557010.5,4666103.5,9.83,7.94,37,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557350.5,4666300.5,9.55,8.93,19,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557790.5,4666604.5,9.55,7.56,64,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557072.5,4666136.5,8.9,7.25,140,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557691.5,4666484.5,9.65,8.44,19,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557798.5,4666602.5,9.87,7.84,39,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557065.5,4666150.5,9.03,7.22,67,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557769.5,4666970.5,9.58,8.1,22,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557776.5,4666618.5,9.4,7.58,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557879.5,4666222.5,8.69,7.31,40,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557948.5,4666038.5,8.7,7.67,55,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557688.5,4666489.5,9.15,7.86,21,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557808.5,4666631.5,9.42,7.86,25,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557872.5,4666100.5,9.45,7.49,52,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557988.5,4666665.5,8.92,7.21,117,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557331.5,4666290.5,8.89,7.7,34,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557204.5,4666292.5,9.05,7.09,42,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557072.5,4666204.5,9.35,6.87,35,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557795.5,4666610.5,8.71,7.78,31,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557481.5,4666355.5,8.95,7.63,29,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557019.5,4666134.5,8.63,7.08,40,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557840.5,4666263.5,9.4,7.07,25,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557989.5,4666189.5,8.09,7.38,40,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557843.5,4666224.5,8.21,6.97,53,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557815.5,4666182.5,8.23,6.9,52,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557755.5,4666661.5,8.5,7.04,48,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557027.5,4666142.5,8.87,6.76,48,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557068.5,4666131.5,8.21,6.85,34,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557881.5,4666103.5,9.0,7.21,36,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557671.5,4666382.5,8.75,7.12,35,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557774.5,4666728.5,8.76,6.99,27,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557549.5,4666385.5,8.69,7.08,39,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557046.5,4666188.5,8.15,6.9,36,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557781.5,4666607.5,8.24,7.08,33,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557614.5,4666241.5,8.2,7.12,38,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557330.5,4666312.5,8.15,7.29,22,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557061.5,4666110.5,7.82,6.72,43,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557370.5,4666177.5,7.99,6.81,38,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557861.5,4666220.5,7.79,6.79,34,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557478.5,4666359.5,8.07,7.23,13,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557042.5,4666144.5,7.73,6.98,27,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557044.5,4666111.5,7.85,6.81,23,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557030.5,4666188.5,7.94,6.43,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557911.5,4666447.5,8.56,6.68,30,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557665.5,4666373.5,8.17,6.75,19,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557956.5,4666206.5,7.29,6.75,44,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557958.5,4666202.5,7.36,6.86,33,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557554.5,4666236.5,7.98,6.81,31,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557662.5,4666373.5,8.42,6.86,13,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557385.5,4666174.5,7.26,6.83,29,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557563.5,4666235.5,7.43,6.6,45,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557953.5,4666022.5,8.42,6.58,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557769.5,4666725.5,7.65,6.87,15,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557446.5,4666185.5,7.5,6.46,24,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557790.5,4666637.5,7.88,6.44,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557875.5,4666112.5,7.49,6.52,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557955.5,4666214.5,7.42,6.55,37,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557421.5,4666328.5,7.45,6.34,28,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557070.5,4666171.5,7.7,6.54,22,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557966.5,4666187.5,7.28,6.43,24,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557378.5,4666176.5,7.45,7.09,9,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557785.5,4666738.5,7.83,6.75,11,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557629.5,4666464.5,7.04,6.32,30,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557581.5,4666231.5,7.52,6.4,21,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557947.5,4666136.5,6.96,6.37,21,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557813.5,4666164.5,6.93,6.24,38,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557892.5,4666138.5,7.62,6.64,12,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557980.5,4666658.5,6.98,6.23,35,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557364.5,4666312.5,7.5,6.67,8,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557586.5,4666231.5,7.47,6.63,10,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557619.5,4666463.5,7.2,6.73,7,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557435.5,4666177.5,6.79,6.29,14,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557066.5,4666193.5,6.93,6.2,22,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557801.5,4666629.5,7.11,6.63,11,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557782.5,4666732.5,7.28,6.69,8,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557897.5,4666215.5,7.07,6.33,16,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557357.5,4666181.5,6.8,6.54,9,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557026.5,4666130.5,7.1,6.42,10,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557819.5,4666243.5,7.19,6.34,12,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557789.5,4666710.5,6.92,6.29,14,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557846.5,4666530.5,6.83,6.16,12,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557367.5,4666336.5,6.95,6.46,5,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557426.5,4666206.5,6.71,6.49,6,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557534.5,4666242.5,6.98,6.15,19,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557792.5,4666625.5,6.83,6.3,10,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557637.5,4666462.5,6.86,6.43,9,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557972.5,4666156.5,6.36,6.12,12,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557844.5,4666130.5,6.76,6.37,9,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557055.5,4666106.5,6.3,6.07,14,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557778.5,4666651.5,6.8,6.39,6,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557774.5,4666645.5,6.57,6.1,12,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557992.5,4666174.5,6.99,6.65,7,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557914.5,4666222.5,6.98,6.95,5,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557042.5,4666195.5,6.58,6.07,9,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557576.5,4666233.5,6.67,6.28,6,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557836.5,4666551.5,7.19,6.62,3,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557754.5,4666750.5,6.91,6.65,3,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557026.5,4666086.5,6.57,6.01,8,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557803.5,4666166.5,6.5,6.01,8,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557402.5,4666183.5,6.17,6.01,8,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557615.5,4666467.5,6.31,6.01,8,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557039.5,4666201.5,6.8,6.67,3,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557789.5,4666689.5,6.51,6.23,4,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557811.5,4666730.5,6.44,6.14,4,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557965.5,4666194.5,6.07,5.98,7,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557429.5,4666326.5,6.21,5.9,9,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557251.5,4666246.5,6.44,6.26,3,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557873.5,4666126.5,6.28,5.72,13,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557431.5,4666319.5,6.16,6.03,5,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557795.5,4666253.5,6.49,6.2,3,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557813.5,4666154.5,6.32,5.89,4,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557223.5,4666296.5,6.53,5.69,21,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557592.5,4666232.5,6.59,6.4,3,PNOA-2024-GAL-557-4667-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557914.5,4667231.5,24.41,21.15,204,PNOA-2024-GAL-557-4668-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557138.5,4667664.5,23.57,15.04,170,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True
557977.5,4667602.5,23.41,15.62,592,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557740.5,4667520.5,23.51,14.82,255,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557861.5,4667106.5,22.74,14.8,539,PNOA-2024-GAL-557-4668-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557890.5,4667770.5,23.95,18.29,86,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557153.5,4667377.5,22.28,15.29,413,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True
557764.5,4667527.5,21.29,16.87,342,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557755.5,4667520.5,20.87,16.06,213,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557853.5,4667388.5,20.68,17.23,74,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557169.5,4667365.5,19.93,16.71,91,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True
557783.5,4667525.5,19.52,15.07,140,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557778.5,4667525.5,19.79,17.23,64,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557774.5,4667532.5,19.4,14.11,114,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557765.5,4667536.5,19.15,12.17,237,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557167.5,4667373.5,19.34,15.03,132,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True
557867.5,4667196.5,18.8,13.31,174,PNOA-2024-GAL-557-4668-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557170.5,4667385.5,18.58,13.66,136,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True
557868.5,4667190.5,19.0,13.2,128,PNOA-2024-GAL-557-4668-H29-NPC01,Arbo,Mourentán (San Cristovo),111_933,True
557709.5,4667707.5,18.09,13.83,158,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
557788.5,4667519.5,18.09,13.42,182,PNOA-2024-GAL-557-4668-H29-NPC01,A Cañiza,Valeixe (Santa Cristina),111_933,True
