x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada
544924.5,4677547.5,8.08,6.79,109,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544454.5,4677921.5,8.11,6.86,54,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544399.5,4677984.5,8.39,6.77,39,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544768.5,4677449.5,8.11,7.14,21,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544452.5,4677931.5,8.08,6.85,59,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544428.5,4677949.5,8.03,6.62,47,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544163.5,4677679.5,7.73,6.68,30,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544445.5,4677934.5,7.7,6.87,44,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544882.5,4677491.5,7.8,6.59,44,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544404.5,4677972.5,7.91,6.35,42,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544461.5,4677675.5,7.87,6.33,42,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544393.5,4677968.5,7.69,6.67,41,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544455.5,4677670.5,8.01,6.82,28,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544564.5,4677453.5,7.45,7.12,18,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544902.5,4677482.5,7.75,6.88,19,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544271.5,4677732.5,7.67,6.65,21,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544880.5,4677473.5,7.41,6.44,38,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544890.5,4677578.5,8.12,6.73,31,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544947.5,4677555.5,7.13,6.38,85,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544426.5,4677960.5,8.05,6.58,19,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544570.5,4677468.5,7.3,6.31,26,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544473.5,4677886.5,7.29,6.52,26,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544371.5,4677388.5,7.12,6.34,26,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544369.5,4677370.5,6.69,6.24,28,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544362.5,4677382.5,6.76,6.36,23,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544573.5,4677462.5,6.9,6.09,44,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544849.5,4677504.5,7.39,6.59,12,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544829.5,4677453.5,7.47,6.41,14,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544871.5,4677558.5,7.44,6.39,10,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544402.5,4677405.5,6.71,6.18,36,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544525.5,4677470.5,6.85,6.69,10,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544424.5,4677633.5,6.66,6.49,14,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544347.5,4677310.5,7.3,6.25,15,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544333.5,4677283.5,7.1,6.28,13,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544465.5,4677688.5,6.53,6.29,20,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544746.5,4677532.5,7.03,5.97,19,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544470.5,4677914.5,6.73,6.09,31,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544384.5,4677387.5,6.33,6.16,14,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544196.5,4677473.5,7.42,6.64,6,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544441.5,4677955.5,6.35,6.01,21,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544187.5,4677478.5,6.77,6.16,13,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544826.5,4677446.5,6.45,6.15,11,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544773.5,4677518.5,6.45,5.89,26,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544439.5,4677946.5,6.37,6.09,15,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544249.5,4677532.5,7.04,6.39,5,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544555.5,4677454.5,6.35,6.0,12,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544746.5,4677538.5,6.33,5.95,16,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544399.5,4677416.5,6.82,6.1,14,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544019.5,4677696.5,7.35,6.52,6,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544901.5,4677542.5,6.32,6.21,8,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544783.5,4677486.5,6.32,5.91,15,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544750.5,4677485.5,6.19,6.03,11,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544886.5,4677567.5,6.58,6.27,5,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544818.5,4677506.5,6.4,6.35,5,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544232.5,4677569.5,6.86,6.6,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544780.5,4677446.5,6.46,6.18,5,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544400.5,4677413.5,6.34,5.93,9,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544408.5,4677393.5,6.36,6.16,6,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544226.5,4677569.5,6.44,6.18,3,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544245.5,4677547.5,7.36,6.87,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544926.5,4677534.5,6.64,6.35,8,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544893.5,4677472.5,6.1,5.9,9,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544480.5,4677866.5,6.32,5.95,6,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544919.5,4677531.5,6.46,6.21,8,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544737.5,4677482.5,5.86,5.73,8,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544931.5,4677563.5,5.9,5.85,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544820.5,4677442.5,6.52,6.12,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544377.5,4677372.5,5.96,5.86,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544389.5,4677458.5,6.02,5.77,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544793.5,4677502.5,6.15,5.94,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544920.5,4677539.5,6.07,5.86,4,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544425.5,4677398.5,6.03,5.95,3,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544397.5,4677394.5,5.71,5.65,6,PNOA-2024-GAL-544-4678-H29-NPC01,Mondariz,Frades (San Martiño),108_935,True
544657.5,4678909.5,26.26,14.8,379,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544565.5,4678896.5,19.72,13.42,373,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544569.5,4678902.5,21.81,11.34,277,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544480.5,4678774.5,19.32,14.01,319,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544509.5,4678774.5,19.22,15.58,318,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544513.5,4678768.5,19.35,14.51,124,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544664.5,4678905.5,20.79,12.25,91,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544664.5,4678914.5,18.73,14.1,99,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544458.5,4678772.5,18.16,13.83,381,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544373.5,4678884.5,17.95,11.85,458,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544509.5,4678787.5,17.45,12.38,151,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544669.5,4678935.5,17.61,10.52,520,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544831.5,4678945.5,17.34,12.95,256,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544521.5,4678778.5,17.42,13.53,122,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544514.5,4678781.5,17.38,14.5,50,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544517.5,4678779.5,17.16,16.54,21,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544515.5,4678786.5,17.11,11.99,211,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544598.5,4678835.5,17.2,13.96,325,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544944.5,4678857.5,17.22,13.41,205,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544971.5,4678864.5,17.27,12.8,301,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544364.5,4678840.5,16.67,12.58,461,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544945.5,4678847.5,17.16,12.78,155,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544448.5,4678776.5,16.6,11.53,238,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544915.5,4678827.5,16.15,12.27,299,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544940.5,4678864.5,15.96,10.01,318,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544590.5,4678838.5,15.87,12.52,141,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544585.5,4678833.5,15.73,13.38,97,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544968.5,4678851.5,15.73,12.36,154,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544582.5,4678828.5,15.7,12.99,70,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544580.5,4678832.5,15.69,11.67,210,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544921.5,4678829.5,15.54,10.6,213,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544569.5,4678836.5,15.33,11.12,275,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544679.5,4678909.5,16.01,12.41,117,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544964.5,4678854.5,15.53,12.1,245,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544687.5,4678910.5,15.32,12.16,142,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544607.5,4678826.5,15.23,12.66,242,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544983.5,4678923.5,15.29,11.58,217,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544930.5,4678822.5,15.94,12.7,87,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544930.5,4678867.5,15.36,11.42,160,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544836.5,4678935.5,15.08,11.32,173,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544929.5,4678829.5,14.88,12.38,143,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544355.5,4678842.5,15.01,12.19,147,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544344.5,4678854.5,14.4,11.67,155,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544949.5,4678833.5,14.29,11.93,154,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544415.5,4678922.5,14.76,10.66,154,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544341.5,4678857.5,14.34,10.69,185,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544679.5,4678927.5,15.17,11.37,77,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544942.5,4678832.5,14.31,11.45,78,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544933.5,4678858.5,14.21,11.62,126,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544708.5,4678942.5,14.33,11.21,120,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544383.5,4678920.5,14.37,9.19,316,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544713.5,4678942.5,15.33,10.96,130,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544907.5,4678825.5,13.86,10.78,450,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544352.5,4678850.5,13.68,11.8,98,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544534.5,4678799.5,14.01,9.54,187,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544360.5,4678864.5,13.55,10.24,213,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544328.5,4678829.5,13.84,10.25,189,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544532.5,4678795.5,13.31,11.23,117,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544680.5,4678934.5,14.62,10.02,40,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544494.5,4678784.5,13.84,11.14,163,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544923.5,4678838.5,13.29,11.03,131,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544500.5,4678793.5,13.28,10.64,124,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544355.5,4678860.5,13.47,11.42,49,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544713.5,4678934.5,13.87,10.85,46,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544650.5,4678936.5,13.19,9.77,232,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544383.5,4678874.5,13.42,10.57,136,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544530.5,4678835.5,12.87,9.85,205,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544698.5,4678929.5,14.43,10.02,52,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544384.5,4678953.5,12.72,10.22,108,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544497.5,4678777.5,12.9,10.99,39,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544380.5,4678953.5,12.95,9.86,151,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544639.5,4678918.5,13.0,8.79,202,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544969.5,4678920.5,12.72,9.77,143,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544655.5,4678936.5,13.08,9.65,34,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544858.5,4678914.5,12.75,9.49,133,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544690.5,4678928.5,12.72,9.5,53,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544825.5,4678953.5,12.55,9.83,113,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544352.5,4678816.5,12.14,9.04,274,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544324.5,4678822.5,12.91,9.37,146,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544665.5,4678896.5,12.29,8.82,151,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544697.5,4678943.5,12.57,8.99,73,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544692.5,4678934.5,13.61,9.99,56,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544723.5,4678939.5,12.53,9.08,122,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544526.5,4678820.5,11.98,9.21,137,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544403.5,4678940.5,12.41,8.9,194,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544388.5,4678855.5,11.76,10.24,130,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544394.5,4678871.5,11.79,9.6,153,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544685.5,4678928.5,13.06,9.22,27,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544619.5,4678894.5,11.92,8.51,143,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544642.5,4678938.5,12.31,9.16,111,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544367.5,4678905.5,11.87,9.11,84,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544410.5,4678938.5,11.72,7.95,127,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544492.5,4678798.5,11.49,9.3,71,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544538.5,4678821.5,11.49,9.55,115,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544639.5,4678934.5,12.28,9.73,40,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544375.5,4678903.5,11.62,9.18,102,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544372.5,4678899.5,11.68,10.12,25,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544624.5,4678892.5,11.84,8.62,173,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544327.5,4678806.5,11.41,8.79,91,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544384.5,4678865.5,11.33,9.57,79,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544330.5,4678805.5,11.24,8.97,191,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544535.5,4678825.5,11.25,10.05,58,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544389.5,4678862.5,11.09,10.35,37,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544550.5,4678904.5,11.07,9.41,79,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544363.5,4678916.5,11.48,9.1,133,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544737.5,4678964.5,11.14,8.75,103,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544634.5,4678932.5,11.86,8.9,37,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544576.5,4678908.5,10.67,8.41,51,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544638.5,4678925.5,10.68,8.62,75,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544372.5,4678929.5,10.47,8.33,108,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544610.5,4678887.5,11.84,7.87,62,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544313.5,4678814.5,10.77,8.43,147,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544413.5,4678986.5,10.95,7.63,116,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544620.5,4678902.5,10.67,8.17,79,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544725.5,4678972.5,11.1,8.22,55,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544504.5,4678841.5,10.49,8.2,77,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544321.5,4678843.5,10.48,7.66,83,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544380.5,4678854.5,10.11,8.65,33,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544346.5,4678803.5,10.23,8.12,74,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544432.5,4678975.5,9.77,8.12,59,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544334.5,4678838.5,10.22,7.94,70,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544626.5,4678930.5,10.61,8.05,40,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544628.5,4678902.5,10.18,7.72,55,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544575.5,4678877.5,9.88,7.48,59,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544404.5,4678771.5,9.78,7.92,42,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544589.5,4678892.5,10.55,8.11,22,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544897.5,4678850.5,9.92,7.65,118,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544582.5,4678910.5,9.41,7.36,67,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
544701.5,4678956.5,9.65,7.63,53,PNOA-2024-GAL-544-4679-H29-NPC01,Mondariz,Gargamala (Santa María),108_935,True
