x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada,pred_prohibida,p_eucalipto,p_frondosa,p_pino
556342.5,4667694.5,10.0,8.05,92,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3514,0.209,0.4396
556603.5,4667727.5,10.2,7.53,139,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.8999,0.0104,0.0897
556245.5,4667255.5,10.02,7.98,107,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3749,0.3025,0.3226
556805.5,4667701.5,10.0,7.84,84,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.2275,0.5434,0.2291
556337.5,4667222.5,9.92,7.82,102,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0719,0.0561,0.872
556212.5,4667302.5,12.02,6.97,68,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.2155,0.6695,0.115
556676.5,4667451.5,10.03,8.14,79,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.8613,0.0208,0.1179
556560.5,4667235.5,9.66,7.61,127,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.238,0.3475,0.4146
556513.5,4667549.5,10.4,7.79,57,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.445,0.1628,0.3922
556453.5,4667443.5,10.02,8.32,72,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6398,0.2754,0.0848
556441.5,4667474.5,9.87,7.79,98,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1534,0.263,0.5836
556484.5,4667521.5,9.46,8.14,116,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4361,0.3853,0.1785
556435.5,4667723.5,9.74,7.93,74,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4619,0.0476,0.4904
556470.5,4667793.5,10.47,7.71,83,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9182,0.0348,0.047
556428.5,4667426.5,9.46,8.0,105,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4327,0.2258,0.3415
556213.5,4667266.5,9.8,7.63,138,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3016,0.4249,0.2735
556206.5,4667297.5,9.9,7.08,100,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.212,0.1989,0.589
556613.5,4667721.5,9.39,7.91,63,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3762,0.4239,0.1998
556516.5,4667444.5,9.2,8.52,61,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5677,0.0205,0.4118
556761.5,4667624.5,9.14,7.91,88,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.186,0.7084,0.1055
556208.5,4667269.5,9.69,7.75,46,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5051,0.2044,0.2905
556306.5,4667616.5,11.55,8.47,22,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5436,0.4285,0.0279
556380.5,4667689.5,9.29,7.85,124,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9672,0.0093,0.0235
556854.5,4667363.5,9.16,7.88,60,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.372,0.257,0.371
556641.5,4667207.5,9.38,7.55,48,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3918,0.3787,0.2295
556436.5,4667730.5,9.2,7.34,55,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1082,0.4018,0.49
556078.5,4667138.5,9.46,7.51,74,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6629,0.0217,0.3155
556233.5,4667219.5,9.22,7.62,59,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0352,0.1338,0.831
556044.5,4667097.5,9.26,7.51,95,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0916,0.0039,0.9044
556253.5,4667198.5,9.43,7.65,67,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5202,0.1029,0.3769
556236.5,4667247.5,9.38,7.53,58,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3018,0.1001,0.5981
556614.5,4667713.5,9.13,8.16,45,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3935,0.3437,0.2628
556499.5,4667540.5,9.28,7.89,42,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9407,0.0093,0.05
556226.5,4667247.5,9.09,7.32,63,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.111,0.1755,0.7135
556688.5,4667300.5,9.01,8.09,52,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3698,0.1507,0.4796
556662.5,4667411.5,10.03,7.38,88,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.8391,0.047,0.1139
556269.5,4667247.5,9.98,7.55,28,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7538,0.067,0.1792
556459.5,4667810.5,8.85,7.56,74,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5729,0.3673,0.0598
556508.5,4667725.5,9.3,7.38,40,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.8845,0.0554,0.06
556226.5,4667251.5,9.15,7.78,31,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0943,0.0244,0.8813
556728.5,4667302.5,9.35,7.42,46,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.499,0.1222,0.3787
556469.5,4667427.5,9.31,7.32,54,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0966,0.2736,0.6299
556657.5,4667411.5,9.78,7.33,45,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4453,0.4589,0.0957
556553.5,4667208.5,9.5,7.13,86,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5453,0.1352,0.3194
556241.5,4667245.5,8.93,7.86,28,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0641,0.3072,0.6287
556661.5,4667464.5,9.19,7.65,57,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4013,0.0147,0.584
556476.5,4667428.5,9.17,7.95,39,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.1683,0.7588,0.0729
556190.5,4667266.5,8.88,7.51,75,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.3085,0.5251,0.1664
556618.5,4667414.5,8.97,7.36,59,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6646,0.0355,0.2999
556187.5,4667331.5,9.32,7.63,32,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6504,0.3357,0.0138
556304.5,4667215.5,8.99,7.54,28,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2111,0.1479,0.641
556265.5,4667232.5,8.61,7.52,51,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1693,0.2413,0.5894
556684.5,4667283.5,8.51,7.66,40,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7549,0.0422,0.2029
556698.5,4667234.5,8.93,7.74,21,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6865,0.1124,0.2011
556617.5,4667225.5,9.3,7.49,33,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.8523,0.1239,0.0237
556390.5,4667543.5,9.83,7.52,34,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.2693,0.549,0.1817
556531.5,4667566.5,8.59,7.55,47,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1772,0.2352,0.5876
556382.5,4667681.5,8.26,7.37,67,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9875,0.0059,0.0065
556564.5,4667759.5,8.39,7.31,82,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3509,0.3698,0.2793
556205.5,4667195.5,8.81,7.28,51,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4122,0.4425,0.1453
556440.5,4667447.5,8.9,6.95,66,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7182,0.0643,0.2175
556304.5,4667220.5,8.69,7.3,60,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2685,0.3608,0.3707
556612.5,4667396.5,8.28,7.08,66,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3183,0.2722,0.4095
556275.5,4667247.5,9.52,6.74,38,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7643,0.0893,0.1464
556483.5,4667368.5,8.27,7.34,40,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3211,0.0309,0.6481
556418.5,4667410.5,8.67,7.21,46,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3657,0.4392,0.1951
556197.5,4667319.5,9.23,6.84,37,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.1861,0.5712,0.2427
556211.5,4667294.5,9.37,7.06,55,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3155,0.0957,0.5889
556648.5,4667412.5,8.27,6.65,154,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6472,0.0597,0.2931
556085.5,4667151.5,8.3,6.88,79,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1783,0.2221,0.5996
556783.5,4667690.5,8.06,7.08,56,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2017,0.4098,0.3885
556385.5,4667676.5,8.41,7.5,42,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.8809,0.0053,0.1137
556620.5,4667725.5,9.24,7.3,18,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4683,0.4254,0.1063
556376.5,4667555.5,10.31,7.37,16,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.1571,0.8028,0.0401
556335.5,4667640.5,8.13,7.18,51,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6858,0.0274,0.2868
556489.5,4667235.5,8.38,6.99,40,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1902,0.0245,0.7853
556529.5,4667716.5,7.89,7.04,46,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.3162,0.6076,0.0763
556251.5,4667250.5,8.07,6.93,48,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6059,0.1307,0.2634
556779.5,4667435.5,8.68,6.78,61,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7441,0.1136,0.1423
556222.5,4667289.5,8.03,7.15,43,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.178,0.3947,0.4272
556478.5,4667789.5,8.55,7.09,21,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4734,0.2614,0.2651
556398.5,4667544.5,11.76,10.04,9,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.442,0.5358,0.0222
556868.5,4667298.5,8.39,7.32,26,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7292,0.1164,0.1544
556533.5,4667378.5,8.02,6.71,79,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7368,0.1078,0.1554
556658.5,4667438.5,7.87,6.79,41,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3227,0.1795,0.4978
556640.5,4667391.5,7.71,6.71,83,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1669,0.0421,0.791
556645.5,4667219.5,7.96,6.54,79,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0751,0.0819,0.8429
556674.5,4667246.5,7.74,7.12,22,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2492,0.2606,0.4902
556663.5,4667420.5,8.03,6.92,59,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9693,0.0052,0.0255
556402.5,4667506.5,8.02,7.06,16,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5162,0.0082,0.4756
556199.5,4667308.5,8.51,6.54,33,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.0695,0.5119,0.4186
556429.5,4667452.5,7.85,6.61,67,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5459,0.0823,0.3718
556487.5,4667494.5,7.55,7.08,25,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.486,0.0727,0.4413
556349.5,4667232.5,7.58,6.78,35,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1568,0.3642,0.4791
556496.5,4667207.5,8.11,6.74,42,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1061,0.0442,0.8497
556340.5,4667601.5,8.72,7.38,17,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.3793,0.5909,0.0299
556509.5,4667743.5,8.39,8.12,9,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.644,0.1979,0.1581
556587.5,4667640.5,8.11,6.89,20,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.2684,0.5932,0.1384
556594.5,4667637.5,7.97,6.76,52,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.3553,0.6165,0.0281
556278.5,4667277.5,7.61,6.76,41,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.0926,0.5152,0.3922
556472.5,4667739.5,7.63,7.08,14,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2773,0.2383,0.4844
556419.5,4667513.5,7.63,7.17,11,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.507,0.1618,0.3312
556485.5,4667726.5,8.2,6.89,37,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.2519,0.5141,0.234
556362.5,4667694.5,7.43,6.63,41,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.198,0.229,0.5731
556256.5,4667411.5,7.81,6.57,37,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4846,0.4922,0.0232
556403.5,4667543.5,10.05,7.58,16,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5236,0.4594,0.017
556482.5,4667771.5,8.53,6.92,21,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5779,0.3616,0.0605
556401.5,4667672.5,7.48,6.59,53,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9053,0.0277,0.067
556620.5,4667668.5,8.04,6.86,25,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7778,0.2135,0.0087
556237.5,4667327.5,7.51,6.68,27,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5771,0.0727,0.3502
556661.5,4667426.5,7.32,6.43,46,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9592,0.016,0.0247
556484.5,4667765.5,8.53,6.71,24,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.344,0.3906,0.2654
556440.5,4667248.5,7.18,6.34,43,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3487,0.1538,0.4975
556626.5,4667397.5,7.83,6.53,19,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2388,0.3377,0.4236
556189.5,4667278.5,7.4,6.87,18,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.1754,0.5447,0.2799
556771.5,4667628.5,7.22,6.55,38,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2854,0.4033,0.3113
556545.5,4667396.5,7.12,6.4,88,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2763,0.1292,0.5944
556856.5,4667672.5,7.61,6.69,21,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2987,0.0906,0.6107
556167.5,4667015.5,7.44,6.27,44,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4443,0.1453,0.4104
556360.5,4667408.5,7.49,6.8,14,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3148,0.204,0.4812
556288.5,4667241.5,7.96,7.22,19,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5191,0.356,0.1249
556565.5,4667252.5,7.65,6.86,14,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2554,0.0906,0.654
556227.5,4667228.5,7.37,6.48,27,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2799,0.2264,0.4937
556284.5,4667240.5,7.48,6.96,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4818,0.1805,0.3376
556356.5,4667570.5,9.15,8.21,9,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.1999,0.7727,0.0274
556534.5,4667545.5,7.1,6.72,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.1019,0.7767,0.1214
556361.5,4667412.5,7.4,6.56,15,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.109,0.1155,0.7755
556522.5,4667222.5,7.19,6.39,19,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1564,0.0876,0.756
556793.5,4667710.5,7.21,6.35,33,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1556,0.1378,0.7066
556179.5,4667062.5,7.03,6.63,11,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2399,0.045,0.715
556267.5,4667428.5,7.08,6.26,28,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2739,0.4397,0.2865
556316.5,4667391.5,7.49,6.5,14,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1705,0.3836,0.446
556193.5,4667152.5,7.32,6.69,9,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.0185,0.6821,0.2993
556660.5,4667449.5,6.94,6.45,11,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2887,0.1187,0.5927
556519.5,4667737.5,6.62,6.41,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3385,0.2702,0.3913
556552.5,4667727.5,6.74,6.39,10,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1154,0.0627,0.8219
556372.5,4667407.5,7.23,6.44,12,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0796,0.1832,0.7372
556173.5,4667049.5,7.35,6.37,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.29,0.0861,0.6239
556866.5,4667313.5,6.65,6.12,21,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1844,0.0976,0.718
556910.5,4667363.5,6.81,6.04,21,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4101,0.158,0.4319
556794.5,4667636.5,6.93,6.46,11,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,0,0.235,0.7163,0.0488
556207.5,4667136.5,6.68,6.24,11,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.1406,0.1496,0.7098
556972.5,4667734.5,6.55,6.09,19,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6123,0.1062,0.2815
556482.5,4667245.5,6.92,6.31,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0631,0.0439,0.893
556608.5,4667379.5,6.58,6.18,19,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5264,0.1373,0.3363
556426.5,4667731.5,6.55,6.25,12,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2061,0.4116,0.3823
556047.5,4667118.5,6.66,6.02,19,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.014,0.1118,0.8742
556994.5,4667469.5,7.0,6.28,8,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2701,0.2428,0.4871
556399.5,4667403.5,7.28,6.04,12,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6828,0.1599,0.1573
556924.5,4667697.5,6.66,6.31,10,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7511,0.0342,0.2146
556859.5,4667307.5,6.28,5.97,20,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.6798,0.0305,0.2897
556428.5,4667339.5,6.49,6.14,9,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0541,0.0382,0.9076
556454.5,4667624.5,6.38,5.97,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.2023,0.0849,0.7128
556652.5,4667392.5,6.52,6.12,11,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.0773,0.0864,0.8363
556524.5,4667244.5,6.59,6.33,7,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3809,0.04,0.5791
556467.5,4667203.5,6.43,6.02,14,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.3174,0.0469,0.6357
556860.5,4667323.5,6.27,6.21,6,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.5019,0.0549,0.4432
556602.5,4667408.5,6.3,5.9,13,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.4531,0.322,0.2249
556483.5,4667218.5,6.36,6.21,6,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7073,0.1128,0.1798
556386.5,4667700.5,6.28,6.03,7,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.7125,0.1882,0.0993
556851.5,4667302.5,5.97,5.8,23,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.747,0.0623,0.1907
556670.5,4667425.5,6.19,5.98,6,PNOA-2024-GAL-556-4668-H29-NPC01,A Cañiza,Luneda (Santa María),111_933,True,1,0.9349,0.0131,0.0521
