x,y,h_max,h_media,area_m2,bloque,NOMECONCEL,PARROQUIA,zona,validada,pred_prohibida,p_eucalipto,p_frondosa,p_pino
542688.5,4702498.5,7.8,6.86,44,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3447,0.1978,0.4574
542553.5,4702456.5,7.82,6.75,45,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0548,0.5819,0.3633
542544.5,4702697.5,7.68,6.69,87,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1177,0.3536,0.5287
542298.5,4702541.5,8.0,6.55,41,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5121,0.1876,0.3003
542989.5,4702809.5,7.58,6.72,48,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4027,0.239,0.3583
542023.5,4702686.5,7.51,6.79,23,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.0967,0.0137,0.8896
542573.5,4702221.5,7.77,6.56,26,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1157,0.2946,0.5897
542742.5,4702892.5,7.38,6.5,39,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1389,0.4246,0.4365
542695.5,4702629.5,7.64,6.8,15,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2063,0.0425,0.7512
542807.5,4702817.5,7.25,6.25,34,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1768,0.1208,0.7024
542302.5,4702540.5,7.24,6.33,19,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4364,0.2855,0.2781
542248.5,4702683.5,7.34,6.65,9,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1392,0.1073,0.7535
542711.5,4702515.5,6.66,6.0,30,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.084,0.0592,0.8567
542342.5,4702171.5,7.02,6.53,7,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3226,0.3624,0.315
542335.5,4702589.5,6.5,6.31,6,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4953,0.1778,0.3269
542714.5,4702607.5,6.38,6.26,5,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.0686,0.2134,0.718
542281.5,4702528.5,6.1,5.99,4,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3635,0.1787,0.4578
542803.5,4702810.5,6.82,5.98,6,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.0973,0.2075,0.6952
542960.5,4702492.5,7.6,6.62,4,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4679,0.1701,0.3619
542908.5,4702532.5,6.33,5.76,9,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.0929,0.1132,0.7939
542477.5,4702648.5,7.32,6.8,3,PNOA-2024-GAL-542-4703-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1506,0.1262,0.7233
542348.5,4703838.5,32.84,17.88,316,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6049,0.3715,0.0235
542355.5,4703830.5,31.29,23.08,65,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.8923,0.07,0.0376
542854.5,4703622.5,25.54,17.65,294,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.7694,0.1921,0.0384
542834.5,4703617.5,24.81,18.52,86,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.8719,0.0339,0.0943
542844.5,4703619.5,24.25,19.63,101,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.9164,0.0262,0.0574
542063.5,4703782.5,23.5,14.97,195,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.4188,0.5348,0.0464
542838.5,4703626.5,22.83,15.0,65,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.8191,0.0539,0.1271
542058.5,4703776.5,22.13,18.14,150,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.3496,0.6268,0.0236
542054.5,4703794.5,21.96,15.06,232,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0847,0.8813,0.034
542062.5,4703770.5,22.02,14.95,272,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2363,0.6788,0.0848
542840.5,4703622.5,22.22,19.7,28,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.9572,0.0216,0.0212
542829.5,4703628.5,21.64,13.14,168,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5799,0.1685,0.2516
542690.5,4703550.5,21.35,18.01,96,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1417,0.4131,0.4452
542886.5,4703648.5,21.45,15.03,91,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6232,0.204,0.1728
542301.5,4703760.5,20.79,14.94,376,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.3977,0.5335,0.0688
542044.5,4703792.5,21.15,13.28,209,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2795,0.6761,0.0444
542881.5,4703649.5,20.97,14.74,193,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.4047,0.5325,0.0628
542043.5,4703784.5,20.0,15.08,65,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.8051,0.1395,0.0554
542051.5,4703781.5,19.73,17.03,55,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3287,0.4357,0.2356
542042.5,4703777.5,19.38,15.24,110,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1905,0.5241,0.2854
542897.5,4703601.5,19.39,12.27,107,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2374,0.647,0.1156
542296.5,4703755.5,18.64,13.17,99,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3026,0.4284,0.2689
542889.5,4703631.5,18.66,12.13,170,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4906,0.4092,0.1002
542906.5,4703607.5,17.73,12.73,210,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.3194,0.6295,0.0511
542296.5,4703922.5,17.68,12.93,210,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1238,0.5764,0.2997
542078.5,4703778.5,17.51,12.27,255,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0805,0.5068,0.4127
542258.5,4703929.5,17.4,13.22,186,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.079,0.8672,0.0538
542745.5,4703469.5,17.14,11.23,531,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0666,0.8135,0.1199
542654.5,4703005.5,16.61,12.54,387,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2755,0.5241,0.2005
542267.5,4703911.5,16.67,11.16,206,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2314,0.3989,0.3697
542042.5,4703768.5,16.27,13.53,101,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1857,0.2899,0.5244
542096.5,4703753.5,15.79,12.14,217,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1575,0.7034,0.1391
542722.5,4703448.5,15.42,11.67,301,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1273,0.6641,0.2086
542103.5,4703740.5,15.52,12.51,150,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2932,0.5853,0.1215
542106.5,4703738.5,15.58,13.23,63,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3015,0.3006,0.3979
542103.5,4703736.5,15.43,13.08,102,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0627,0.779,0.1583
542772.5,4703473.5,15.42,11.74,336,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1047,0.6709,0.2244
542092.5,4703758.5,15.48,12.3,108,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1189,0.6266,0.2545
542111.5,4703746.5,15.3,12.44,161,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.251,0.3607,0.3883
542102.5,4703724.5,15.27,12.53,177,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.126,0.7545,0.1194
542865.5,4703650.5,15.14,10.71,90,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.7953,0.1567,0.048
542056.5,4703827.5,14.95,11.74,102,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4939,0.0841,0.422
542088.5,4703767.5,14.64,11.37,321,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3536,0.2125,0.4339
542096.5,4703761.5,14.72,12.01,92,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.299,0.3121,0.3889
542262.5,4703760.5,14.36,10.77,136,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.204,0.1784,0.6176
542488.5,4703117.5,14.19,11.26,234,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3573,0.4457,0.197
542258.5,4703757.5,14.41,10.48,201,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1354,0.3275,0.5371
542533.5,4703052.5,13.75,11.59,218,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3826,0.4987,0.1188
542116.5,4703755.5,14.08,11.91,65,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.0677,0.1165,0.8158
542875.5,4703641.5,14.12,11.12,64,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6888,0.2098,0.1014
542111.5,4703761.5,14.01,10.79,277,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0634,0.8456,0.091
542068.5,4703768.5,14.15,12.34,35,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3237,0.3685,0.3078
542859.5,4703652.5,14.07,10.97,63,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6976,0.187,0.1154
542088.5,4703732.5,13.55,10.58,173,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1025,0.2731,0.6244
542333.5,4703844.5,13.16,11.82,51,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.364,0.5024,0.1336
542048.5,4703817.5,13.28,10.56,182,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1182,0.5286,0.3532
542868.5,4703640.5,13.41,9.95,98,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.8007,0.0787,0.1205
542080.5,4703790.5,13.33,10.62,123,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3157,0.3806,0.3037
542796.5,4703639.5,12.92,10.79,46,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2175,0.4764,0.3061
542787.5,4703453.5,12.55,9.92,247,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1798,0.2385,0.5817
542047.5,4703806.5,12.67,10.51,128,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6241,0.1152,0.2606
542804.5,4703635.5,12.71,9.32,152,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1461,0.7024,0.1515
542331.5,4703827.5,12.31,10.47,73,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1755,0.4715,0.353
542104.5,4703762.5,12.02,10.88,46,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5422,0.1627,0.295
542772.5,4703667.5,12.01,10.05,49,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1804,0.6574,0.1622
542259.5,4703772.5,11.94,9.36,132,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1451,0.7313,0.1236
542079.5,4703744.5,11.85,9.04,188,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2056,0.6574,0.137
542183.5,4703705.5,11.88,9.32,139,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.113,0.1614,0.7256
542255.5,4703741.5,12.28,8.68,131,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2408,0.3346,0.4245
542102.5,4703775.5,11.84,9.64,55,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2346,0.5786,0.1867
542628.5,4703183.5,11.93,8.84,34,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2411,0.407,0.3519
542787.5,4703652.5,10.99,8.09,104,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.3115,0.5144,0.1741
542881.5,4703577.5,11.15,8.04,194,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1524,0.3201,0.5275
542655.5,4703031.5,10.9,8.38,92,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1029,0.1024,0.7947
542235.5,4703712.5,10.81,8.8,145,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.433,0.1743,0.3927
542656.5,4703028.5,10.58,9.16,48,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.0793,0.7213,0.1994
542650.5,4703027.5,10.63,8.99,73,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2387,0.4592,0.3021
542308.5,4703823.5,10.45,7.68,150,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2036,0.1103,0.6861
542783.5,4703665.5,10.68,8.73,31,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1025,0.4519,0.4456
542032.5,4703799.5,10.25,8.75,77,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4227,0.4758,0.1015
542037.5,4703805.5,10.43,8.41,53,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2985,0.4946,0.2069
542858.5,4703638.5,10.04,8.45,45,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6094,0.2529,0.1377
542880.5,4703596.5,9.97,8.24,99,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2175,0.1869,0.5956
542089.5,4703786.5,9.57,8.12,43,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6867,0.1937,0.1196
542031.5,4703789.5,9.66,7.93,87,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5874,0.191,0.2217
542884.5,4703607.5,10.28,7.39,86,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6572,0.1021,0.2407
542617.5,4703024.5,9.83,8.41,44,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6899,0.0671,0.243
542620.5,4703020.5,9.72,8.61,43,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6908,0.1041,0.2051
542611.5,4703179.5,9.36,7.99,117,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5097,0.1303,0.36
542628.5,4703175.5,9.04,8.32,62,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4188,0.1015,0.4797
542316.5,4703832.5,9.18,7.2,84,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3231,0.4349,0.242
542243.5,4703753.5,9.43,7.53,44,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3157,0.1905,0.4937
542037.5,4703853.5,9.11,7.39,94,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1947,0.5841,0.2212
542876.5,4703604.5,8.99,7.2,76,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.314,0.3532,0.3328
542872.5,4703598.5,8.58,7.7,40,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2241,0.6238,0.1521
542244.5,4703761.5,8.9,7.17,37,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2191,0.1643,0.6167
542237.5,4703730.5,8.07,6.97,42,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2227,0.2366,0.5407
542150.5,4703742.5,7.87,6.8,118,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3924,0.2117,0.3959
542656.5,4703043.5,7.76,6.93,29,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.12,0.0802,0.7998
542131.5,4703695.5,7.77,6.95,41,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2346,0.1642,0.6012
542698.5,4703208.5,7.62,7.12,28,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2829,0.3023,0.4148
542668.5,4703030.5,7.76,6.73,33,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.101,0.2751,0.6239
542667.5,4703194.5,7.55,6.66,64,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4192,0.3946,0.1862
542904.5,4703633.5,8.01,6.73,26,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.435,0.1884,0.3766
542864.5,4703659.5,7.45,6.68,17,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5047,0.3802,0.1152
542240.5,4703744.5,7.38,6.79,17,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1698,0.069,0.7612
542591.5,4703025.5,7.69,6.52,38,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2675,0.1109,0.6216
542804.5,4703650.5,7.53,6.28,25,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1528,0.3886,0.4586
542801.5,4703659.5,7.32,6.53,17,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2774,0.3412,0.3813
542760.5,4703429.5,7.36,6.19,55,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.2076,0.2755,0.5168
542907.5,4703625.5,7.08,6.53,17,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4057,0.457,0.1373
542762.5,4703423.5,6.72,6.02,36,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1833,0.0655,0.7511
542805.5,4703665.5,7.03,6.26,9,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1967,0.5371,0.2662
542041.5,4703879.5,6.21,5.94,13,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1269,0.0734,0.7997
542279.5,4703867.5,6.37,6.16,7,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1436,0.1133,0.7431
542765.5,4703432.5,6.77,5.97,7,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6267,0.1728,0.2005
542217.5,4703703.5,6.38,6.19,4,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.0718,0.0662,0.862
542833.5,4703667.5,6.76,6.51,3,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4076,0.3134,0.279
542898.5,4703636.5,5.98,5.75,7,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4136,0.0943,0.4921
542898.5,4703639.5,6.02,5.76,8,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.15,0.0818,0.7682
542959.5,4703027.5,5.89,5.78,4,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5026,0.037,0.4604
542288.5,4703882.5,5.94,5.84,4,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.4283,0.2343,0.3374
542027.5,4703956.5,5.79,5.73,3,PNOA-2024-GAL-542-4704-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.1581,0.1503,0.6916
542280.5,4704318.5,22.16,17.57,82,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.9182,0.0613,0.0206
542283.5,4704326.5,21.48,15.74,143,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.4707,0.5124,0.0169
542281.5,4704337.5,20.77,15.71,89,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1486,0.8206,0.0308
542278.5,4704331.5,20.21,18.89,34,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.6579,0.3206,0.0215
542326.5,4704290.5,19.56,14.64,124,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.4121,0.5314,0.0565
542280.5,4704343.5,19.65,16.5,38,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.8461,0.1453,0.0086
542289.5,4704314.5,20.1,11.68,157,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.572,0.3841,0.0439
542307.5,4704326.5,17.43,11.84,85,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.3194,0.5238,0.1567
542287.5,4704344.5,16.82,10.38,117,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.7322,0.2332,0.0347
542296.5,4704333.5,16.84,10.42,137,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.1674,0.7212,0.1114
542338.5,4704285.5,16.86,11.95,126,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.3843,0.4449,0.1708
542355.5,4704293.5,16.22,13.01,52,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5356,0.2987,0.1657
542306.5,4704316.5,15.59,10.87,95,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,1,0.5256,0.4051,0.0693
542322.5,4704303.5,6.56,5.95,24,PNOA-2024-GAL-542-4705-H29-NPC01,Cotobade,Carballedo (San Miguel),108_940,True,0,0.2076,0.6026,0.1898
543900.5,4670241.5,25.22,17.53,77,PNOA-2024-GAL-543-4671-H29-NPC01,Ponteareas,Arcos (San Breixo),108_934,True,1,0.0392,0.3414,0.6193
543925.5,4670230.5,21.69,14.35,119,PNOA-2024-GAL-543-4671-H29-NPC01,Ponteareas,Arcos (San Breixo),108_934,True,1,0.0732,0.3635,0.5633
