faixa_id,capa,concello,parroquia,codparro,bloque,px_medidos,ha_medida,ha_poligono_en_bloque,h_mediana,h_p90,h_max,ha_sobre_2m,pct_sobre_2m,ha_sobre_3m,pct_sobre_3m,ha_sobre_5m,pct_sobre_5m,ha_sobre_5.5m,pct_sobre_5.5m,ha_sobre_8m,pct_sobre_8m,ha_sobre_10m,pct_sobre_10m,ha_sobre_35m,pct_sobre_35m
ill-35,illadas,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-565-4674-H29-NPC01_chm.tif,10272,1.0272,1.0289,16.82,24.59,36.16,0.9897,96.35,0.9827,95.67,0.9564,93.11,0.946,92.1,0.8844,86.1,0.8235,80.17,0.0007,0.07
nuc-23,nucleos,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-566-4668-H29-NPC01_chm.tif,3,0.0003,0.0003,13.49,14.21,14.39,0.0003,100.0,0.0003,100.0,0.0003,100.0,0.0003,100.0,0.0003,100.0,0.0003,100.0,0.0,0.0
nuc-38,nucleos,Crecente,O Freixo (San Roque),3601406.0,PNOA-2024-GAL-566-4668-H29-NPC01_chm.tif,93087,9.3087,9.3094,11.42,25.71,50.91,7.278,78.18,6.8154,73.22,6.125,65.8,5.9894,64.34,5.3919,57.92,4.9757,53.45,0.4655,5.0
ill-14,illadas,Crecente,Quintela (San Caetano),3601407.0,PNOA-2024-GAL-566-4668-H29-NPC01_chm.tif,21245,2.1245,2.1237,5.33,19.9,32.02,1.6821,79.18,1.4724,69.31,1.1117,52.33,1.036,48.76,0.7569,35.63,0.596,28.05,0.0,0.0
ill-44,illadas,Crecente,O Freixo (San Roque),3601406.0,PNOA-2024-GAL-566-4668-H29-NPC01_chm.tif,6346,0.6346,0.6342,9.97,21.4,35.75,0.5653,89.08,0.5407,85.2,0.4694,73.97,0.4537,71.49,0.3703,58.35,0.3159,49.78,0.0001,0.02
nuc-23,nucleos,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-566-4669-H29-NPC01_chm.tif,11337,1.1337,1.1346,19.57,27.39,36.26,1.034,91.21,0.9997,88.18,0.9449,83.35,0.9358,82.54,0.8928,78.75,0.853,75.24,0.0047,0.41
nuc-38,nucleos,Crecente,O Freixo (San Roque),3601406.0,PNOA-2024-GAL-566-4669-H29-NPC01_chm.tif,47466,4.7466,4.7441,14.17,32.25,46.96,4.2899,90.38,4.1258,86.92,3.7873,79.79,3.7158,78.28,3.3495,70.57,3.0292,63.82,0.345,7.27
ill-28,illadas,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-566-4669-H29-NPC01_chm.tif,82,0.0082,0.0082,27.01,28.97,30.09,0.0082,100.0,0.0082,100.0,0.0082,100.0,0.0082,100.0,0.0082,100.0,0.0082,100.0,0.0,0.0
ill-44,illadas,Crecente,O Freixo (San Roque),3601406.0,PNOA-2024-GAL-566-4669-H29-NPC01_chm.tif,12306,1.2306,1.2308,15.79,27.18,42.45,1.1294,91.78,1.0711,87.04,0.9726,79.03,0.9554,77.64,0.8916,72.45,0.8406,68.31,0.0329,2.67
ill-34,illadas,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-566-4670-H29-NPC01_chm.tif,616,0.0616,0.0617,0.5,0.91,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ill-44,illadas,Crecente,O Freixo (San Roque),3601406.0,PNOA-2024-GAL-566-4670-H29-NPC01_chm.tif,1568,0.1568,0.1575,0.53,2.9,13.57,0.0263,16.77,0.015,9.57,0.0113,7.21,0.0107,6.82,0.0101,6.44,0.0076,4.85,0.0,0.0
nuc-7,nucleos,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-566-4671-H29-NPC01_chm.tif,13773,1.3773,1.3776,14.65,27.35,34.43,1.0867,78.9,1.0376,75.34,0.9862,71.6,0.9769,70.93,0.9127,66.27,0.8548,62.06,0.0,0.0
ill-39,illadas,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-566-4671-H29-NPC01_chm.tif,2574,0.2574,0.2571,11.06,22.59,31.89,0.1984,77.08,0.1919,74.55,0.1783,69.27,0.1719,66.78,0.1502,58.35,0.1371,53.26,0.0,0.0
nuc-7,nucleos,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-566-4672-H29-NPC01_chm.tif,145815,14.5815,14.6259,10.9,25.56,42.23,10.9335,74.98,10.459,71.73,9.6374,66.09,9.4475,64.79,8.5197,58.43,7.6728,52.62,0.1385,0.95
ill-39,illadas,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-566-4672-H29-NPC01_chm.tif,14279,1.4279,1.4277,0.45,18.97,25.84,0.5294,37.08,0.4982,34.89,0.4436,31.07,0.432,30.25,0.3656,25.6,0.3235,22.66,0.0,0.0
nuc-1,nucleos,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-566-4673-H29-NPC01_chm.tif,64058,6.4058,6.4071,14.72,26.71,49.84,4.9428,77.16,4.6918,73.24,4.4708,69.79,4.4266,69.1,4.1794,65.24,3.9461,61.6,0.0939,1.47
ill-35,illadas,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-566-4673-H29-NPC01_chm.tif,11868,1.1868,1.1858,17.62,25.84,34.02,1.0305,86.83,0.8995,75.79,0.8484,71.49,0.8415,70.9,0.8122,68.44,0.7853,66.17,0.0,0.0
nuc-1,nucleos,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-566-4674-H29-NPC01_chm.tif,100593,10.0593,10.0624,14.52,26.74,51.53,8.6968,86.46,8.3753,83.26,7.9408,78.94,7.8367,77.91,7.164,71.22,6.5755,65.37,0.3281,3.26
ill-35,illadas,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-566-4674-H29-NPC01_chm.tif,27316,2.7316,2.7348,17.87,27.77,58.15,2.2945,84.0,2.2259,81.49,2.1238,77.75,2.1033,77.0,2.0105,73.6,1.9175,70.2,0.1538,5.63
nuc-1,nucleos,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-566-4675-H29-NPC01_chm.tif,91715,9.1715,9.1736,18.72,28.01,50.01,8.4571,92.21,8.2562,90.02,7.9321,86.49,7.8451,85.54,7.3813,80.48,6.9906,76.22,0.1637,1.78
ill-35,illadas,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-566-4675-H29-NPC01_chm.tif,3837,0.3837,0.3839,22.56,27.21,30.94,0.3778,98.46,0.3773,98.33,0.3759,97.97,0.3756,97.89,0.3732,97.26,0.3693,96.25,0.0,0.0
ill-28,illadas,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-567-4668-H29-NPC01_chm.tif,4511,0.4511,0.4513,8.15,16.26,21.53,0.3306,73.29,0.3136,69.52,0.277,61.41,0.2672,59.23,0.2288,50.72,0.1832,40.61,0.0,0.0
nuc-23,nucleos,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-567-4669-H29-NPC01_chm.tif,172411,17.2411,17.2397,11.5,24.22,42.27,13.2772,77.01,12.5645,72.88,11.4586,66.46,11.223,65.09,10.2257,59.31,9.4046,54.55,0.1864,1.08
ill-28,illadas,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-567-4669-H29-NPC01_chm.tif,16650,1.665,1.6648,13.24,25.21,41.69,1.4691,88.23,1.4369,86.3,1.3766,82.68,1.3579,81.56,1.2602,75.69,1.1482,68.96,0.0302,1.81
nuc-23,nucleos,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-567-4670-H29-NPC01_chm.tif,506,0.0506,0.0504,13.54,21.38,25.01,0.0419,82.81,0.0403,79.64,0.0397,78.46,0.0396,78.26,0.0388,76.68,0.0372,73.52,0.0,0.0
nuc-27,nucleos,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-567-4670-H29-NPC01_chm.tif,62834,6.2834,6.2828,16.08,26.61,45.32,5.6802,90.4,5.5535,88.38,5.3223,84.7,5.264,83.78,4.9283,78.43,4.5817,72.92,0.1128,1.8
nuc-27,nucleos,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-567-4671-H29-NPC01_chm.tif,100281,10.0281,10.0257,13.0,28.86,47.89,7.7168,76.95,7.3673,73.47,6.9626,69.43,6.8662,68.47,6.3165,62.99,5.8517,58.35,0.3725,3.71
ill-34,illadas,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-567-4671-H29-NPC01_chm.tif,6241,0.6241,0.6259,11.66,23.95,31.67,0.4149,66.48,0.3951,63.31,0.3739,59.91,0.3698,59.25,0.3533,56.61,0.3315,53.12,0.0,0.0
nuc-7,nucleos,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-567-4672-H29-NPC01_chm.tif,116335,11.6335,11.6353,12.66,26.31,44.36,9.2732,79.71,8.9069,76.56,8.2881,71.24,8.1398,69.97,7.3408,63.1,6.6633,57.28,0.1993,1.71
ill-39,illadas,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-567-4672-H29-NPC01_chm.tif,12443,1.2443,1.2472,5.47,25.57,41.39,0.8955,71.97,0.8014,64.41,0.6394,51.39,0.6212,49.92,0.5345,42.96,0.4616,37.1,0.0435,3.5
nuc-7,nucleos,Crecente,Rebordechán (Santa María),3601408.0,PNOA-2024-GAL-567-4673-H29-NPC01_chm.tif,98638,9.8638,9.8633,15.55,30.26,44.73,8.6654,87.85,8.4598,85.77,8.0778,81.89,7.9866,80.97,7.4161,75.19,6.8457,69.4,0.3248,3.29
nuc-1,nucleos,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-567-4675-H29-NPC01_chm.tif,76143,7.6143,7.6136,9.68,22.77,40.39,5.9165,77.7,5.6053,73.62,5.0834,66.76,4.9524,65.04,4.2985,56.45,3.7031,48.63,0.0445,0.58
ill-35,illadas,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-567-4675-H29-NPC01_chm.tif,9477,0.9477,0.9501,15.4,24.11,38.91,0.8649,91.26,0.8529,90.0,0.8139,85.88,0.8052,84.96,0.7613,80.33,0.7221,76.19,0.0123,1.3
ill-35,illadas,Crecente,Filgueira (San Pedro),3601405.0,PNOA-2024-GAL-567-4676-H29-NPC01_chm.tif,9465,0.9465,0.9459,19.16,27.37,42.28,0.9242,97.64,0.9158,96.76,0.8891,93.94,0.8828,93.27,0.8379,88.53,0.7881,83.26,0.0199,2.1
nuc-23,nucleos,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-568-4670-H29-NPC01_chm.tif,54,0.0054,0.0057,9.28,12.22,12.78,0.0036,66.67,0.0036,66.67,0.0036,66.67,0.0036,66.67,0.0035,64.81,0.0024,44.44,0.0,0.0
nuc-27,nucleos,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-568-4670-H29-NPC01_chm.tif,17301,1.7301,1.7298,13.2,23.76,38.52,1.4477,83.68,1.395,80.63,1.2992,75.09,1.2829,74.15,1.2119,70.05,1.1227,64.89,0.0062,0.36
ill-28,illadas,Crecente,Sendelle (Santa Cruz),3601410.0,PNOA-2024-GAL-568-4670-H29-NPC01_chm.tif,510,0.051,0.051,9.95,13.17,17.26,0.0425,83.33,0.041,80.39,0.04,78.43,0.0397,77.84,0.0341,66.86,0.0252,49.41,0.0,0.0
ill-34,illadas,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-568-4670-H29-NPC01_chm.tif,91,0.0091,0.0093,12.4,15.63,16.01,0.0083,91.21,0.0081,89.01,0.0073,80.22,0.0073,80.22,0.007,76.92,0.0069,75.82,0.0,0.0
nuc-27,nucleos,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-568-4671-H29-NPC01_chm.tif,33415,3.3415,3.3411,14.16,24.27,44.33,2.8871,86.4,2.797,83.7,2.6511,79.34,2.6166,78.31,2.4344,72.85,2.233,66.83,0.0635,1.9
ill-34,illadas,Crecente,Angudes (San Xoán),3601403.0,PNOA-2024-GAL-568-4671-H29-NPC01_chm.tif,8345,0.8345,0.8342,7.36,20.5,42.55,0.645,77.29,0.598,71.66,0.5172,61.98,0.4952,59.34,0.3897,46.7,0.3075,36.85,0.0135,1.62
