faixa_id,capa,concello,parroquia,codparro,bloque,px_medidos,ha_medida,ha_poligono_en_bloque,h_mediana,h_p90,h_max,ha_sobre_2m,pct_sobre_2m,ha_sobre_3m,pct_sobre_3m,ha_sobre_5m,pct_sobre_5m,ha_sobre_5.5m,pct_sobre_5.5m,ha_sobre_8m,pct_sobre_8m,ha_sobre_10m,pct_sobre_10m,ha_sobre_35m,pct_sobre_35m
ill-405,illadas,A Estrada,Baloira (San Salvador),3601707.0,PNOA-2024-GAL-539-4731-H29-NPC01_chm.tif,2144,0.2144,0.2159,0.2,7.04,15.52,0.0616,28.73,0.0492,22.95,0.0268,12.5,0.0257,11.99,0.0175,8.16,0.0068,3.17,0.0,0.0
ill-465,illadas,A Estrada,Santa Cristina de Vea (Santa Cristina),3601750.0,PNOA-2024-GAL-539-4731-H29-NPC01_chm.tif,21332,2.1332,2.1336,0.25,12.02,23.7,0.751,35.21,0.5399,25.31,0.409,19.17,0.3899,18.28,0.2943,13.8,0.245,11.49,0.0,0.0
nuc-662,nucleos,A Estrada,Santa Cristina de Vea (Santa Cristina),3601750.0,PNOA-2024-GAL-539-4732-H29-NPC01_chm.tif,238062,23.8062,23.8063,0.32,10.94,36.96,8.0612,33.86,6.2797,26.38,4.7578,19.99,4.4846,18.84,3.4055,14.31,2.6923,11.31,0.005,0.02
ill-465,illadas,A Estrada,Santa Cristina de Vea (Santa Cristina),3601750.0,PNOA-2024-GAL-539-4732-H29-NPC01_chm.tif,94941,9.4941,9.5029,0.21,6.08,31.22,2.545,26.81,1.9321,20.35,1.2114,12.76,1.0691,11.26,0.635,6.69,0.4654,4.9,0.0,0.0
nuc-386,nucleos,A Estrada,Cora (San Miguel),3601716.0,PNOA-2024-GAL-539-4733-H29-NPC01_chm.tif,78069,7.8069,7.8138,0.23,11.85,32.84,2.3008,29.47,1.7367,22.25,1.3968,17.89,1.3264,16.99,1.0459,13.4,0.8918,11.42,0.0,0.0
nuc-662,nucleos,A Estrada,Santa Cristina de Vea (Santa Cristina),3601750.0,PNOA-2024-GAL-539-4733-H29-NPC01_chm.tif,28332,2.8332,2.8337,0.14,0.65,18.63,0.1172,4.14,0.0624,2.2,0.0231,0.82,0.0205,0.72,0.0056,0.2,0.0036,0.13,0.0,0.0
ill-25,illadas,A Estrada,Cora (San Miguel),3601716.0,PNOA-2024-GAL-539-4733-H29-NPC01_chm.tif,91787,9.1787,9.1858,0.22,12.7,28.42,2.9763,32.43,2.3062,25.13,1.8185,19.81,1.7302,18.85,1.3877,15.12,1.1804,12.86,0.0,0.0
ill-465,illadas,A Estrada,Santa Cristina de Vea (Santa Cristina),3601750.0,PNOA-2024-GAL-539-4733-H29-NPC01_chm.tif,2839,0.2839,0.2848,0.33,16.41,20.37,0.1026,36.14,0.0929,32.72,0.0871,30.68,0.0867,30.54,0.0863,30.4,0.083,29.24,0.0,0.0
nuc-718,nucleos,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4659-H29-NPC01_chm.tif,9206,0.9206,0.9286,10.24,19.06,28.21,0.6602,71.71,0.6266,68.06,0.5664,61.53,0.5559,60.38,0.5152,55.96,0.4681,50.85,0.0,0.0
ill-437,illadas,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4659-H29-NPC01_chm.tif,67778,6.7778,6.7831,4.99,27.22,42.17,4.642,68.49,3.948,58.25,3.3866,49.97,3.3036,48.74,2.8936,42.69,2.5932,38.26,0.122,1.8
nuc-718,nucleos,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4660-H29-NPC01_chm.tif,107150,10.715,10.7376,11.58,27.46,41.25,7.2062,67.25,6.8744,64.16,6.5024,60.69,6.4467,60.17,6.0945,56.88,5.7144,53.33,0.1363,1.27
ill-437,illadas,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4660-H29-NPC01_chm.tif,131700,13.17,13.171,7.85,26.81,45.79,8.9563,68.01,8.2823,62.89,7.47,56.72,7.3184,55.57,6.5395,49.65,5.9703,45.33,0.1478,1.12
nuc-58,nucleos,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4661-H29-NPC01_chm.tif,9051,0.9051,0.9048,2.43,34.66,44.42,0.5657,62.5,0.4348,48.04,0.4139,45.73,0.4081,45.09,0.372,41.1,0.353,39.0,0.0837,9.25
nuc-718,nucleos,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4661-H29-NPC01_chm.tif,115146,11.5146,11.5191,11.48,28.2,52.35,8.8482,76.84,8.1003,70.35,7.4253,64.49,7.295,63.35,6.628,57.56,6.1184,53.14,0.2688,2.33
ill-260,illadas,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4661-H29-NPC01_chm.tif,2574,0.2574,0.2575,19.2,31.35,38.56,0.2436,94.64,0.2426,94.25,0.2386,92.7,0.2366,91.92,0.2291,89.01,0.215,83.53,0.0077,2.99
ill-437,illadas,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4661-H29-NPC01_chm.tif,19264,1.9264,1.928,2.51,22.87,33.46,1.1189,58.08,0.8693,45.13,0.6266,32.53,0.5857,30.4,0.4956,25.73,0.4815,24.99,0.0,0.0
nuc-58,nucleos,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4662-H29-NPC01_chm.tif,105719,10.5719,10.5707,3.84,31.57,51.23,6.7246,63.61,5.4473,51.53,5.1114,48.35,5.0618,47.88,4.7775,45.19,4.5433,42.98,0.6702,6.34
nuc-718,nucleos,Salvaterra de Miño,Salvaterra (San Lourenzo),3605014.0,PNOA-2024-GAL-540-4662-H29-NPC01_chm.tif,9348,0.9348,0.9356,4.3,21.0,34.08,0.6345,67.88,0.5687,60.84,0.4078,43.62,0.374,40.01,0.2782,29.76,0.2537,27.14,0.0,0.0
ill-260,illadas,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4662-H29-NPC01_chm.tif,108971,10.8971,10.9018,8.62,25.3,44.74,7.7908,71.49,6.6335,60.87,6.2349,57.22,6.1437,56.38,5.6032,51.42,5.0611,46.44,0.0964,0.88
nuc-58,nucleos,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,26593,2.6593,2.6628,0.16,8.38,31.31,0.5179,19.48,0.4108,15.45,0.35,13.16,0.3368,12.66,0.272,10.23,0.2268,8.53,0.0,0.0
nuc-262,nucleos,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,1492,0.1492,0.1486,0.65,3.15,14.98,0.0394,26.41,0.0154,10.32,0.0112,7.51,0.0105,7.04,0.0062,4.16,0.0039,2.61,0.0,0.0
nuc-617,nucleos,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,18943,1.8943,1.8944,13.67,29.5,50.76,1.451,76.6,1.3762,72.65,1.3064,68.96,1.2908,68.14,1.2048,63.6,1.1321,59.76,0.0704,3.72
nuc-625,nucleos,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,11166,1.1166,1.1169,3.19,27.58,41.24,0.6209,55.61,0.5652,50.62,0.5137,46.01,0.5028,45.03,0.4575,40.97,0.4219,37.78,0.0462,4.14
ill-210,illadas,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,3157,0.3157,0.3164,2.69,28.02,33.58,0.1691,53.56,0.1527,48.37,0.1415,44.82,0.1405,44.5,0.1232,39.02,0.1148,36.36,0.0,0.0
ill-333,illadas,Salvaterra de Miño,Alxén (San Paio),3605001.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,1814,0.1814,0.1813,1.08,32.86,39.59,0.079,43.55,0.0785,43.27,0.0781,43.05,0.078,43.0,0.076,41.9,0.075,41.35,0.0126,6.95
ill-372,illadas,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4663-H29-NPC01_chm.tif,136,0.0136,0.0133,18.21,20.71,21.38,0.0136,100.0,0.0136,100.0,0.0136,100.0,0.0136,100.0,0.0136,100.0,0.0136,100.0,0.0,0.0
nuc-619,nucleos,Salvaterra de Miño,Fornelos (San Xoán),3605006.0,PNOA-2024-GAL-540-4664-H29-NPC01_chm.tif,26023,2.6023,2.6123,16.75,29.54,37.98,2.3081,88.69,2.2215,85.37,2.1034,80.83,2.0763,79.79,1.9533,75.06,1.8335,70.46,0.0266,1.02
nuc-625,nucleos,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4664-H29-NPC01_chm.tif,109245,10.9245,10.9231,1.64,15.32,42.43,4.7414,43.4,3.5902,32.86,2.9195,26.72,2.7881,25.52,2.2016,20.15,1.8142,16.61,0.0203,0.19
ill-210,illadas,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4664-H29-NPC01_chm.tif,29107,2.9107,2.9111,1.02,17.76,35.12,1.1411,39.2,1.0048,34.52,0.8287,28.47,0.8035,27.61,0.6861,23.57,0.6145,21.11,0.0001,0.0
ill-502,illadas,Salvaterra de Miño,Fornelos (San Xoán),3605006.0,PNOA-2024-GAL-540-4664-H29-NPC01_chm.tif,8227,0.8227,0.8248,17.96,25.85,31.24,0.7102,86.33,0.6899,83.86,0.6682,81.22,0.661,80.35,0.6287,76.42,0.5984,72.74,0.0,0.0
nuc-57,nucleos,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,4305,0.4305,0.4296,12.23,25.47,37.18,0.3432,79.72,0.3347,77.75,0.3204,74.43,0.3179,73.84,0.2973,69.06,0.2649,61.53,0.0093,2.16
nuc-619,nucleos,Salvaterra de Miño,Fornelos (San Xoán),3605006.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,11622,1.1622,1.1635,6.01,25.31,44.44,0.8128,69.94,0.7318,62.97,0.6185,53.22,0.597,51.37,0.4985,42.89,0.4549,39.14,0.0219,1.88
nuc-624,nucleos,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,164,0.0164,0.0162,0.35,0.66,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc-625,nucleos,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,112260,11.226,11.2288,9.25,24.24,44.55,7.7204,68.77,7.0194,62.53,6.4679,57.62,6.3392,56.47,5.8466,52.08,5.4523,48.57,0.0498,0.44
ill-68,illadas,Salvaterra de Miño,Fornelos (San Xoán),3605006.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,1932,0.1932,0.1933,15.29,21.33,29.5,0.161,83.33,0.1586,82.09,0.1545,79.97,0.1534,79.4,0.1424,73.71,0.1344,69.57,0.0,0.0
ill-210,illadas,Ponteareas,Nogueira (San Salvador),3604215.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,17649,1.7649,1.7665,10.29,27.52,37.07,1.5036,85.19,1.3462,76.28,1.1462,64.94,1.1042,62.56,0.9656,54.71,0.8911,50.49,0.0044,0.25
ill-502,illadas,Salvaterra de Miño,Fornelos (San Xoán),3605006.0,PNOA-2024-GAL-540-4665-H29-NPC01_chm.tif,3815,0.3815,0.3819,10.03,21.69,29.46,0.2943,77.14,0.2619,68.65,0.2287,59.95,0.2241,58.74,0.2044,53.58,0.191,50.07,0.0,0.0
nuc-57,nucleos,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4666-H29-NPC01_chm.tif,8801,0.8801,0.8819,12.46,23.49,38.56,0.6879,78.16,0.6695,76.07,0.6231,70.8,0.6092,69.22,0.5601,63.64,0.5201,59.1,0.0023,0.26
nuc-619,nucleos,Salvaterra de Miño,Fornelos (San Xoán),3605006.0,PNOA-2024-GAL-540-4666-H29-NPC01_chm.tif,17550,1.755,1.755,20.11,30.15,42.18,1.547,88.15,1.5197,86.59,1.4742,84.0,1.4601,83.2,1.4085,80.26,1.3559,77.26,0.0497,2.83
nuc-624,nucleos,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4666-H29-NPC01_chm.tif,131929,13.1929,13.1932,4.39,24.35,48.67,8.252,62.55,7.2042,54.61,6.3775,48.34,6.211,47.08,5.5535,42.09,5.1525,39.06,0.0654,0.5
ill-67,illadas,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4666-H29-NPC01_chm.tif,78665,7.8665,7.8704,12.6,26.4,47.95,6.0526,76.94,5.7444,73.02,5.3219,67.65,5.2063,66.18,4.6502,59.11,4.3287,55.03,0.1059,1.35
nuc-524,nucleos,Ponteareas,Cristiñade (San Salvador),3604207.0,PNOA-2024-GAL-540-4667-H29-NPC01_chm.tif,10971,1.0971,1.0976,23.79,29.1,40.48,1.0536,96.04,1.0343,94.28,1.0142,92.44,1.0099,92.05,0.9933,90.54,0.9776,89.11,0.0033,0.3
nuc-624,nucleos,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4667-H29-NPC01_chm.tif,331263,33.1263,33.1304,4.43,23.15,40.42,20.1798,60.92,17.8788,53.97,16.1602,48.78,15.8359,47.8,14.3257,43.25,12.9956,39.23,0.0718,0.22
ill-67,illadas,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4667-H29-NPC01_chm.tif,28193,2.8193,2.8294,4.53,20.51,32.31,1.6975,60.21,1.5476,54.89,1.3854,49.14,1.3586,48.19,1.2572,44.59,1.1765,41.73,0.0,0.0
nuc-157,nucleos,Ponteareas,Areas (Santa María),3604203.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,5322,0.5322,0.5321,22.21,28.69,37.77,0.5023,94.38,0.4963,93.25,0.4886,91.81,0.4855,91.23,0.4711,88.52,0.4635,87.09,0.006,1.13
nuc-522,nucleos,Ponteareas,Angoares (San Pedro),3604201.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,146940,14.694,14.694,6.26,23.54,37.2,9.6051,65.37,8.7681,59.67,7.8135,53.17,7.6173,51.84,6.7998,46.28,6.2078,42.25,0.0327,0.22
nuc-624,nucleos,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,33914,3.3914,3.4035,12.2,24.15,41.06,2.446,72.12,2.35,69.29,2.2415,66.09,2.2164,65.35,2.0618,60.79,1.9141,56.44,0.0299,0.88
ill-67,illadas,Ponteareas,Moreira (San Martiño),3604214.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,31313,3.1313,3.1305,14.26,24.62,35.43,2.4443,78.06,2.3602,75.37,2.2631,72.27,2.2452,71.7,2.127,67.93,1.9899,63.55,0.0006,0.02
ill-135,illadas,Ponteareas,Cristiñade (San Salvador),3604207.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,5338,0.5338,0.5334,3.73,14.33,24.21,0.3654,68.45,0.3068,57.47,0.2223,41.64,0.2062,38.63,0.149,27.91,0.1088,20.38,0.0,0.0
ill-206,illadas,Ponteareas,Angoares (San Pedro),3604201.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,9742,0.9742,0.9752,17.72,28.55,38.08,0.8327,85.48,0.8078,82.92,0.754,77.4,0.749,76.88,0.7292,74.85,0.7086,72.74,0.0124,1.27
ill-384,illadas,Ponteareas,Areas (Santa María),3604203.0,PNOA-2024-GAL-540-4668-H29-NPC01_chm.tif,4889,0.4889,0.4887,13.94,24.53,33.45,0.4191,85.72,0.4024,82.31,0.3986,81.53,0.3969,81.18,0.3807,77.87,0.3504,71.67,0.0,0.0
nuc-522,nucleos,Ponteareas,Angoares (San Pedro),3604201.0,PNOA-2024-GAL-540-4669-H29-NPC01_chm.tif,130864,13.0864,13.1069,4.04,22.54,44.7,7.8272,59.81,6.9899,53.41,6.2005,47.38,6.0404,46.16,5.2956,40.47,4.7158,36.04,0.0462,0.35
nuc-628,nucleos,Ponteareas,Ponteareas (San Miguel),3604223.0,PNOA-2024-GAL-540-4669-H29-NPC01_chm.tif,7265,0.7265,0.7268,2.48,22.26,29.76,0.4304,59.24,0.3399,46.79,0.2649,36.46,0.2588,35.62,0.2441,33.6,0.2322,31.96,0.0,0.0
ill-206,illadas,Ponteareas,Angoares (San Pedro),3604201.0,PNOA-2024-GAL-540-4669-H29-NPC01_chm.tif,11345,1.1345,1.1337,1.06,13.2,50.04,0.434,38.25,0.3793,33.43,0.2895,25.52,0.2556,22.53,0.2261,19.93,0.1927,16.99,0.0263,2.32
ill-212,illadas,Ponteareas,Ponteareas (San Miguel),3604223.0,PNOA-2024-GAL-540-4669-H29-NPC01_chm.tif,920,0.092,0.0921,20.77,26.37,27.52,0.0762,82.83,0.0756,82.17,0.0756,82.17,0.0756,82.17,0.0756,82.17,0.0756,82.17,0.0,0.0
nuc-157,nucleos,Ponteareas,Areas (Santa María),3604203.0,PNOA-2024-GAL-540-4670-H29-NPC01_chm.tif,2245,0.2245,0.2245,0.27,2.42,7.19,0.0339,15.1,0.013,5.79,0.0046,2.05,0.0032,1.43,0.0,0.0,0.0,0.0,0.0,0.0
nuc-628,nucleos,Ponteareas,Ponteareas (San Miguel),3604223.0,PNOA-2024-GAL-540-4670-H29-NPC01_chm.tif,153166,15.3166,15.3263,1.83,20.48,40.96,7.4581,48.69,6.6387,43.34,5.6303,36.76,5.4452,35.55,4.6278,30.21,4.1163,26.87,0.124,0.81
ill-212,illadas,Ponteareas,Ponteareas (San Miguel),3604223.0,PNOA-2024-GAL-540-4670-H29-NPC01_chm.tif,30580,3.058,3.0586,5.01,20.46,29.99,1.8729,61.25,1.7491,57.2,1.5298,50.03,1.4869,48.62,1.2998,42.5,1.1676,38.18,0.0,0.0
nuc-523,nucleos,Ponteareas,Bugarín (Santa Cristina),3604205.0,PNOA-2024-GAL-540-4671-H29-NPC01_chm.tif,204517,20.4517,20.4518,1.5,14.53,2938.71,8.1183,39.69,5.9988,29.33,4.9033,23.98,4.6707,22.84,3.8055,18.61,3.1959,15.63,0.0271,0.13
nuc-526,nucleos,Ponteareas,Ribadetea (San Xurxo),3604224.0,PNOA-2024-GAL-540-4671-H29-NPC01_chm.tif,9959,0.9959,0.9965,12.02,25.41,41.27,0.7581,76.12,0.7326,73.56,0.675,67.78,0.6613,66.4,0.601,60.35,0.5509,55.32,0.0223,2.24
nuc-628,nucleos,Ponteareas,Ponteareas (San Miguel),3604223.0,PNOA-2024-GAL-540-4671-H29-NPC01_chm.tif,66828,6.6828,6.6843,4.65,24.51,42.99,4.065,60.83,3.6929,55.26,3.2474,48.59,3.1353,46.92,2.7134,40.6,2.4864,37.21,0.0517,0.77
ill-208,illadas,Ponteareas,Bugarín (Santa Cristina),3604205.0,PNOA-2024-GAL-540-4671-H29-NPC01_chm.tif,21727,2.1727,2.1733,2.13,18.43,34.59,1.2328,56.74,0.968,44.55,0.8728,40.17,0.8481,39.03,0.7394,34.03,0.6481,29.83,0.0,0.0
ill-212,illadas,Ponteareas,Ponteareas (San Miguel),3604223.0,PNOA-2024-GAL-540-4671-H29-NPC01_chm.tif,48304,4.8304,4.8306,0.57,20.49,39.83,2.1672,44.87,2.0426,42.29,1.8544,38.39,1.8129,37.53,1.5227,31.52,1.3753,28.47,0.0048,0.1
ill-385,illadas,Ponteareas,Ribadetea (San Xurxo),3604224.0,PNOA-2024-GAL-540-4671-H29-NPC01_chm.tif,24109,2.4109,2.4111,5.88,25.44,33.37,1.594,66.12,1.4299,59.31,1.2731,52.81,1.2395,51.41,1.0862,45.05,0.9752,40.45,0.0,0.0
nuc-159,nucleos,Ponteareas,Prado (San Nicolao),3604222.0,PNOA-2024-GAL-540-4672-H29-NPC01_chm.tif,23355,2.3355,2.3348,12.47,26.02,38.35,1.605,68.72,1.5486,66.31,1.483,63.5,1.4652,62.74,1.3686,58.6,1.2868,55.1,0.0126,0.54
nuc-523,nucleos,Ponteareas,Bugarín (Santa Cristina),3604205.0,PNOA-2024-GAL-540-4672-H29-NPC01_chm.tif,198685,19.8685,19.874,2.46,22.91,46.06,10.7839,54.28,9.3951,47.29,8.1878,41.21,7.9654,40.09,7.0037,35.25,6.2618,31.52,0.1129,0.57
nuc-526,nucleos,Ponteareas,Ribadetea (San Xurxo),3604224.0,PNOA-2024-GAL-540-4672-H29-NPC01_chm.tif,9577,0.9577,0.9576,11.52,20.0,28.48,0.6034,63.01,0.5907,61.68,0.5658,59.08,0.559,58.37,0.5351,55.87,0.5126,53.52,0.0,0.0
ill-208,illadas,Ponteareas,Bugarín (Santa Cristina),3604205.0,PNOA-2024-GAL-540-4672-H29-NPC01_chm.tif,24392,2.4392,2.4419,8.54,22.94,34.17,1.6235,66.56,1.4919,61.16,1.3842,56.75,1.3592,55.72,1.2435,50.98,1.1448,46.93,0.0,0.0
ill-385,illadas,Ponteareas,Ribadetea (San Xurxo),3604224.0,PNOA-2024-GAL-540-4672-H29-NPC01_chm.tif,7734,0.7734,0.7727,8.18,19.7,26.86,0.5073,65.59,0.4741,61.3,0.4339,56.1,0.4293,55.51,0.3893,50.34,0.3538,45.75,0.0,0.0
nuc-159,nucleos,Ponteareas,Prado (San Nicolao),3604222.0,PNOA-2024-GAL-540-4673-H29-NPC01_chm.tif,239278,23.9278,23.9264,3.21,19.97,40.03,14.1262,59.04,12.2078,51.02,10.0462,41.99,9.6004,40.12,7.6841,32.11,6.4124,26.8,0.0378,0.16
ill-136,illadas,Ponteareas,Prado (San Nicolao),3604222.0,PNOA-2024-GAL-540-4673-H29-NPC01_chm.tif,58459,5.8459,5.852,3.76,23.22,47.13,3.4489,59.0,3.1096,53.19,2.7327,46.75,2.668,45.64,2.2951,39.26,2.0435,34.96,0.0198,0.34
nuc-158,nucleos,Ponteareas,Pías (Santa Mariña),3604221.0,PNOA-2024-GAL-540-4674-H29-NPC01_chm.tif,120403,12.0403,12.0423,1.84,20.34,43.14,5.8657,48.72,5.3009,44.03,4.6386,38.53,4.5141,37.49,4.012,33.32,3.5635,29.6,0.0927,0.77
nuc-159,nucleos,Ponteareas,Prado (San Nicolao),3604222.0,PNOA-2024-GAL-540-4674-H29-NPC01_chm.tif,37042,3.7042,3.7049,5.81,21.97,38.27,2.4915,67.26,2.2708,61.3,1.9493,52.62,1.8929,51.1,1.6194,43.72,1.5025,40.56,0.0206,0.56
ill-136,illadas,Ponteareas,Prado (San Nicolao),3604222.0,PNOA-2024-GAL-540-4674-H29-NPC01_chm.tif,10944,1.0944,1.0949,12.76,24.9,42.15,0.793,72.46,0.7162,65.44,0.6447,58.91,0.6319,57.74,0.5971,54.56,0.5818,53.16,0.023,2.1
ill-268,illadas,Ponteareas,Pías (Santa Mariña),3604221.0,PNOA-2024-GAL-540-4674-H29-NPC01_chm.tif,51564,5.1564,5.1561,3.76,12.68,25.97,3.034,58.84,2.7767,53.85,2.2428,43.5,2.0872,40.48,1.3986,27.12,0.9383,18.2,0.0,0.0
nuc-451,nucleos,Ponteareas,Fozara (San Bartolomeu),3604210.0,PNOA-2024-GAL-540-4675-H29-NPC01_chm.tif,13880,1.388,1.3878,12.2,20.76,28.37,1.0014,72.15,0.9697,69.86,0.9179,66.13,0.9075,65.38,0.8429,60.73,0.7842,56.5,0.0,0.0
ill-331,illadas,Ponteareas,Fozara (San Bartolomeu),3604210.0,PNOA-2024-GAL-540-4675-H29-NPC01_chm.tif,20324,2.0324,2.0324,3.77,18.39,30.62,1.1703,57.58,1.0835,53.31,0.9073,44.64,0.8777,43.19,0.7385,36.34,0.6289,30.94,0.0,0.0
nuc-451,nucleos,Ponteareas,Fozara (San Bartolomeu),3604210.0,PNOA-2024-GAL-540-4676-H29-NPC01_chm.tif,280232,28.0232,28.0209,2.6,19.98,45.07,15.243,54.39,13.5843,48.48,11.8673,42.35,11.5052,41.06,9.9947,35.67,8.8732,31.66,0.134,0.48
nuc-623,nucleos,Mondariz,Vilar (San Mamede),3603011.0,PNOA-2024-GAL-540-4676-H29-NPC01_chm.tif,3913,0.3913,0.3913,0.42,2.94,34.88,0.0632,16.15,0.0387,9.89,0.0345,8.82,0.0339,8.66,0.0303,7.74,0.03,7.67,0.0,0.0
ill-331,illadas,Ponteareas,Fozara (San Bartolomeu),3604210.0,PNOA-2024-GAL-540-4676-H29-NPC01_chm.tif,49039,4.9039,4.9054,1.69,16.94,39.43,2.1586,44.02,1.7708,36.11,1.4887,30.36,1.4207,28.97,1.1849,24.16,1.0139,20.68,0.0082,0.17
nuc-451,nucleos,Ponteareas,Fozara (San Bartolomeu),3604210.0,PNOA-2024-GAL-540-4677-H29-NPC01_chm.tif,214345,21.4345,21.4333,1.97,19.49,3150.83,10.5747,49.33,8.6808,40.5,7.4412,34.72,7.1689,33.45,6.0622,28.28,5.3365,24.9,0.0501,0.23
nuc-623,nucleos,Mondariz,Vilar (San Mamede),3603011.0,PNOA-2024-GAL-540-4677-H29-NPC01_chm.tif,7342,0.7342,0.7351,21.33,29.01,37.6,0.6605,89.96,0.6484,88.31,0.6442,87.74,0.6435,87.65,0.6326,86.16,0.6093,82.99,0.0024,0.33
ill-331,illadas,Ponteareas,Fozara (San Bartolomeu),3604210.0,PNOA-2024-GAL-540-4677-H29-NPC01_chm.tif,12697,1.2697,1.2688,7.54,21.49,38.38,0.7758,61.1,0.711,56.0,0.6695,52.73,0.6622,52.15,0.6267,49.36,0.5714,45.0,0.0002,0.02
nuc-627,nucleos,Ponteareas,Paredes (San Cibrán),3604220.0,PNOA-2024-GAL-540-4678-H29-NPC01_chm.tif,3807,0.3807,0.3803,9.0,14.55,19.0,0.3025,79.46,0.2868,75.33,0.2535,66.59,0.2466,64.78,0.2111,55.45,0.167,43.87,0.0,0.0
nuc-220,nucleos,Ponteareas,Paredes (San Cibrán),3604220.0,PNOA-2024-GAL-540-4679-H29-NPC01_chm.tif,10298,1.0298,1.0287,17.29,27.54,36.27,0.9977,96.88,0.9904,96.17,0.978,94.97,0.9737,94.55,0.9421,91.48,0.9111,88.47,0.0003,0.03
nuc-586,nucleos,Mondariz,Toutón (San Mateo),3603010.0,PNOA-2024-GAL-540-4679-H29-NPC01_chm.tif,118258,11.8258,11.8251,1.37,18.88,38.05,4.9851,42.15,4.2837,36.22,3.7342,31.58,3.6045,30.48,2.9806,25.2,2.5799,21.82,0.0182,0.15
nuc-627,nucleos,Ponteareas,Paredes (San Cibrán),3604220.0,PNOA-2024-GAL-540-4679-H29-NPC01_chm.tif,37211,3.7211,3.7306,5.08,22.1,41.03,2.4127,64.84,2.1715,58.36,1.872,50.31,1.8061,48.54,1.5476,41.59,1.4211,38.19,0.022,0.59
ill-180,illadas,Mondariz,Toutón (San Mateo),3603010.0,PNOA-2024-GAL-540-4679-H29-NPC01_chm.tif,54948,5.4948,5.4959,3.39,15.17,32.6,3.1799,57.87,2.8477,51.83,2.3641,43.02,2.2557,41.05,1.732,31.52,1.366,24.86,0.0,0.0
ill-429,illadas,Ponteareas,Paredes (San Cibrán),3604220.0,PNOA-2024-GAL-540-4679-H29-NPC01_chm.tif,6571,0.6571,0.6576,17.58,23.93,31.07,0.4982,75.82,0.4904,74.63,0.4695,71.45,0.463,70.46,0.4296,65.38,0.4061,61.8,0.0,0.0
