nw_x,nw_y,ha_illadas,ha_nucleos,ha_faixa,NOMECONCEL,PARROQUIA,n_parroquias,bloque
550,4679,0.0,9.218112214074024,9.218112214074024,Covelo,Barcia de Mera (San Martiño),1,PNOA-2024-GAL-550-4679-H29-NPC01.LAZ
555,4716,0.0,9.217525170184171,9.217525170184171,Forcarei,Dúas Igrexas (Santa María),1,PNOA-2024-GAL-555-4716-H29-NPC01.LAZ
519,4703,0.0,9.210612751709641,9.210612751709641,Meis,A Armenteira (Santa María),2,PNOA-2024-GAL-519-4703-H29-NPC01.LAZ
516,4669,0.0,9.205389912962612,9.205389912962612,Nigrán,Priegue (San Mamede),1,PNOA-2024-GAL-516-4669-H29-NPC01.LAZ
526,4702,0.0,9.193760361619148,9.193760361619148,Poio,Poio (San Xoán),1,PNOA-2024-GAL-526-4702-H29-NPC01.LAZ
541,4683,0.0,9.192459187787808,9.192459187787808,Pazos de Borbén,Xunqueiras (San Salvador),2,PNOA-2024-GAL-541-4683-H29-NPC01.LAZ
568,4721,1.7851174193599626,7.387360655206763,9.172478074566726,Lalín,Soutolongo (Santa María),1,PNOA-2024-GAL-568-4721-H29-NPC01.LAZ
554,4707,0.0,9.165599376240882,9.165599376240882,Forcarei,Santa Mariña de Presqueiras (Santa Mariña),1,PNOA-2024-GAL-554-4707-H29-NPC01.LAZ
574,4734,2.18288008084902,6.978809623648162,9.161689704497181,Lalín,Rodís (San Xiao),2,PNOA-2024-GAL-574-4734-H29-NPC01.LAZ
537,4705,0.0,9.160331544208853,9.160331544208853,Cotobade,Viascón (Santiago),1,PNOA-2024-GAL-537-4705-H29-NPC01.LAZ
538,4666,0.05712399600884533,9.098554328753744,9.15567832476259,Ponteareas,Cristiñade (San Salvador),1,PNOA-2024-GAL-538-4666-H29-NPC01.LAZ
517,4659,0.0,9.15399119479563,9.15399119479563,Gondomar,Donas (Santa Baia),1,PNOA-2024-GAL-517-4659-H29-NPC01.LAZ
520,4661,0.0,9.150907062881489,9.150907062881489,Gondomar,Gondomar (San Bieito),3,PNOA-2024-GAL-520-4661-H29-NPC01.LAZ
581,4743,0.0,9.148959103629343,9.148959103629343,Agolada,Eidián (Santiago),2,PNOA-2024-GAL-581-4743-H29-NPC01.LAZ
542,4708,0.0,9.14742338153766,9.14742338153766,Cotobade,Sacos (Santa María),1,PNOA-2024-GAL-542-4708-H29-NPC01.LAZ
536,4704,0.0,9.136115609085218,9.136115609085218,Cotobade,Tenorio (San Pedro),1,PNOA-2024-GAL-536-4704-H29-NPC01.LAZ
509,4655,0.0,9.123732803710693,9.123732803710693,Oia,Mougás (Santa Uxía),2,PNOA-2024-GAL-509-4655-H29-NPC01.LAZ
542,4677,1.9549780550842,7.168486293287786,9.123464348371986,Mondariz,Vilar (San Mamede),1,PNOA-2024-GAL-542-4677-H29-NPC01.LAZ
550,4733,4.118892048545572,4.998370100574347,9.117262149119918,A Estrada,Oca (Santo Estevo),2,PNOA-2024-GAL-550-4733-H29-NPC01.LAZ
545,4661,2.5485404858749505,6.568583709540428,9.117124195415379,As Neves,Liñares (Santa María),4,PNOA-2024-GAL-545-4661-H29-NPC01.LAZ
581,4739,0.0,9.1072612006231,9.1072612006231,Agolada,Borraxeiros (San Cristovo),1,PNOA-2024-GAL-581-4739-H29-NPC01.LAZ
547,4680,2.4057850505739826,6.6906236308144615,9.096408681388445,Mondariz,Sabaxáns (San Mamede),1,PNOA-2024-GAL-547-4680-H29-NPC01.LAZ
542,4694,6.390846294516654,2.703821462303278,9.094667756819932,Ponte Caldelas,Ponte Caldelas (Santa Eulalia),1,PNOA-2024-GAL-542-4694-H29-NPC01.LAZ
523,4687,0.0,9.088960621506367,9.088960621506367,Moaña,Moaña (Virxe do Carme),4,PNOA-2024-GAL-523-4687-H29-NPC01.LAZ
520,4655,0.0,9.08725086917466,9.08725086917466,Tomiño,Tebra (Santa María),1,PNOA-2024-GAL-520-4655-H29-NPC01.LAZ
536,4688,1.4156334239658996,7.668795820799989,9.08442924476589,Soutomaior,Soutomaior (San Salvador),1,PNOA-2024-GAL-536-4688-H29-NPC01.LAZ
576,4733,3.49655321045455,5.579361056859058,9.075914267313609,Lalín,Cadrón (Santo Estevo),1,PNOA-2024-GAL-576-4733-H29-NPC01.LAZ
526,4657,0.0,9.073954728821848,9.073954728821848,Tui,Randufe (Santa María da Guía),2,PNOA-2024-GAL-526-4657-H29-NPC01.LAZ
509,4645,0.0,9.071657857098616,9.071657857098616,O Rosal,O Rosal (Santa Mariña),1,PNOA-2024-GAL-509-4645-H29-NPC01.LAZ
535,4679,0.0,9.067629493379965,9.067629493379965,Pazos de Borbén,Nespereira (San Martiño),2,PNOA-2024-GAL-535-4679-H29-NPC01.LAZ
558,4665,3.074120434057218,5.990247221229618,9.064367655286835,Arbo,Mourentán (San Cristovo),2,PNOA-2024-GAL-558-4665-H29-NPC01.LAZ
518,4668,0.0,9.06051965552026,9.06051965552026,Nigrán,Camos (Santa Baia),1,PNOA-2024-GAL-518-4668-H29-NPC01.LAZ
554,4664,1.0604918670187393,7.988214314069428,9.048706181088168,Arbo,Cabeiras (San Sebastián),1,PNOA-2024-GAL-554-4664-H29-NPC01.LAZ
524,4662,0.0,9.041690276150282,9.041690276150282,Gondomar,Morgadáns (Santiago),1,PNOA-2024-GAL-524-4662-H29-NPC01.LAZ
512,4694,3.1913561605822656,5.832377073988371,9.023733234570637,Sanxenxo,Adina (Santa María),2,PNOA-2024-GAL-512-4694-H29-NPC01.LAZ
561,4721,5.018398709511249,4.002306144214211,9.02070485372546,Silleda,Refoxos (San Paio),1,PNOA-2024-GAL-561-4721-H29-NPC01.LAZ
546,4731,6.6651598824812215,2.3521407996468,9.01730068212802,A Estrada,Berres (San Vicenzo),2,PNOA-2024-GAL-546-4731-H29-NPC01.LAZ
552,4671,3.1234120768794,5.890469427756543,9.013881504635943,A Cañiza,A Franqueira (Santa María),3,PNOA-2024-GAL-552-4671-H29-NPC01.LAZ
556,4727,5.190392172344132,3.819265314009948,9.00965748635408,Silleda,Escuadro (San Salvador),1,PNOA-2024-GAL-556-4727-H29-NPC01.LAZ
562,4670,1.0614390179575381,7.946525671189091,9.007964689146629,A Cañiza,O Couto (San Bartolomeu),1,PNOA-2024-GAL-562-4670-H29-NPC01.LAZ
552,4700,7.144083730497519,1.8441670409407065,8.988250771438224,A Lama,A Barcia do Seixo (Santa Ana),3,PNOA-2024-GAL-552-4700-H29-NPC01.LAZ
552,4702,1.7494890822101397,7.237899398439677,8.987388480649816,A Lama,A Barcia do Seixo (Santa Ana),1,PNOA-2024-GAL-552-4702-H29-NPC01.LAZ
550,4718,1.888131469642554,7.09476686056611,8.982898330208664,A Estrada,Liripio (San Xoán Bautista),3,PNOA-2024-GAL-550-4718-H29-NPC01.LAZ
555,4729,2.0352635316867844,6.9441523169516275,8.979415848638412,Silleda,Moalde (San Mamede),2,PNOA-2024-GAL-555-4729-H29-NPC01.LAZ
552,4724,0.0,8.96636742073709,8.96636742073709,Forcarei,Meavía (San Xoán),1,PNOA-2024-GAL-552-4724-H29-NPC01.LAZ
573,4739,0.0,8.952555500803165,8.952555500803165,Agolada,Brántega (San Lourenzo),1,PNOA-2024-GAL-573-4739-H29-NPC01.LAZ
510,4640,2.3176017943842258,6.63452421540491,8.952126009789136,A Guarda,Salcidos (San Lourenzo),2,PNOA-2024-GAL-510-4640-H29-NPC01.LAZ
510,4652,0.0,8.942679568873285,8.942679568873285,Oia,Pedornes (San Mamede),2,PNOA-2024-GAL-510-4652-H29-NPC01.LAZ
552,4717,0.0,8.920066223003342,8.920066223003342,Forcarei,Forcarei (San Martiño),1,PNOA-2024-GAL-552-4717-H29-NPC01.LAZ
529,4720,3.106919555772647,5.804014092569366,8.910933648342013,Caldas de Reis,Santo André de Cesar (Santo André),3,PNOA-2024-GAL-529-4720-H29-NPC01.LAZ
525,4650,0.0,8.897880547072676,8.897880547072676,Tomiño,Amorín (San Xoán),1,PNOA-2024-GAL-525-4650-H29-NPC01.LAZ
546,4730,3.4189804870064693,5.475399728031891,8.89438021503836,A Estrada,Callobre (San Martiño),3,PNOA-2024-GAL-546-4730-H29-NPC01.LAZ
538,4685,0.0,8.890576046820666,8.890576046820666,Pazos de Borbén,A Ermida (Nosa Señora da Anunciación),1,PNOA-2024-GAL-538-4685-H29-NPC01.LAZ
549,4698,1.483550027389104,7.396723989199416,8.88027401658852,A Lama,Covelo (San Sebastián),1,PNOA-2024-GAL-549-4698-H29-NPC01.LAZ
524,4684,0.0,8.87815314845402,8.87815314845402,Moaña,Domaio (San Pedro),1,PNOA-2024-GAL-524-4684-H29-NPC01.LAZ
540,4692,2.583051652742317,6.291202358527974,8.87425401127029,Ponte Caldelas,A Insua (Santa Mariña),1,PNOA-2024-GAL-540-4692-H29-NPC01.LAZ
558,4726,0.058832288109258946,8.812266739086766,8.871099027196026,Silleda,Graba (Santa María),2,PNOA-2024-GAL-558-4726-H29-NPC01.LAZ
576,4724,8.869594321389823,0.0,8.869594321389823,Lalín,Maceira (San Martiño),1,PNOA-2024-GAL-576-4724-H29-NPC01.LAZ
551,4714,0.0,8.862735907307979,8.862735907307979,Forcarei,Castrelo (Santa Mariña),1,PNOA-2024-GAL-551-4714-H29-NPC01.LAZ
548,4687,0.0,8.859552377357224,8.859552377357224,Fornelos de Montes,As Estacas (Santa María),2,PNOA-2024-GAL-548-4687-H29-NPC01.LAZ
555,4714,0.0,8.844197234202758,8.844197234202758,Forcarei,Forcarei (San Martiño),1,PNOA-2024-GAL-555-4714-H29-NPC01.LAZ
525,4715,0.9614949575005751,7.876174717977631,8.837669675478207,Portas,Lantaño (San Pedro),3,PNOA-2024-GAL-525-4715-H29-NPC01.LAZ
541,4684,0.0,8.82592030521535,8.82592030521535,Pazos de Borbén,Xunqueiras (San Salvador),1,PNOA-2024-GAL-541-4684-H29-NPC01.LAZ
529,4657,0.0,8.823973461689638,8.823973461689638,Tui,Rebordáns (San Bartolomeu),2,PNOA-2024-GAL-529-4657-H29-NPC01.LAZ
552,4718,0.0,8.816187048808976,8.816187048808976,Forcarei,Forcarei (San Martiño),1,PNOA-2024-GAL-552-4718-H29-NPC01.LAZ
548,4697,2.0362467749383546,6.7643213445327435,8.800568119471098,A Lama,Covelo (San Sebastián),3,PNOA-2024-GAL-548-4697-H29-NPC01.LAZ
518,4700,6.895271329225625,1.9051440384242517,8.800415367649876,Meaño,Meaño (San Xoán),1,PNOA-2024-GAL-518-4700-H29-NPC01.LAZ
544,4679,2.0577370244674102,6.740221826531799,8.797958850999208,Mondariz,Gargamala (Santa María),2,PNOA-2024-GAL-544-4679-H29-NPC01.LAZ
547,4694,0.0,8.788761803218149,8.788761803218149,A Lama,Xende (San Paulo),1,PNOA-2024-GAL-547-4694-H29-NPC01.LAZ
516,4678,3.8156945706573198,4.969720669449933,8.785415240107254,Cangas,Darbo (Santa María),1,PNOA-2024-GAL-516-4678-H29-NPC01.LAZ
515,4649,0.0,8.777324465405979,8.777324465405979,Oia,Loureza (San Mamede),1,PNOA-2024-GAL-515-4649-H29-NPC01.LAZ
518,4646,0.0,8.753983836137342,8.753983836137342,Tomiño,Figueiró (San Martiño),2,PNOA-2024-GAL-518-4646-H29-NPC01.LAZ
540,4702,0.0,8.751340729025292,8.751340729025292,Cotobade,Rebordelo (San Martiño),2,PNOA-2024-GAL-540-4702-H29-NPC01.LAZ
536,4715,2.0666500806591257,6.661627947722614,8.728278028381741,Campo Lameiro,O Couso (San Cristovo),2,PNOA-2024-GAL-536-4715-H29-NPC01.LAZ
526,4655,1.3334226206055084,7.393878271567603,8.727300892173112,Tui,Areas (Santa Mariña),2,PNOA-2024-GAL-526-4655-H29-NPC01.LAZ
556,4729,2.400120550547763,6.30780714160545,8.707927692153213,Silleda,Escuadro (San Salvador),2,PNOA-2024-GAL-556-4729-H29-NPC01.LAZ
581,4740,0.0,8.691716687925656,8.691716687925656,Agolada,Borraxeiros (San Cristovo),1,PNOA-2024-GAL-581-4740-H29-NPC01.LAZ
521,4685,0.0,8.68316123347634,8.68316123347634,Moaña,Moaña (San Martiño),2,PNOA-2024-GAL-521-4685-H29-NPC01.LAZ
565,4734,4.719318517974153,3.9625972467839916,8.681915764758145,Lalín,Losón (Santa Baia),1,PNOA-2024-GAL-565-4734-H29-NPC01.LAZ
546,4722,0.0,8.66912248798437,8.66912248798437,A Estrada,Parada (San Pedro),3,PNOA-2024-GAL-546-4722-H29-NPC01.LAZ
576,4732,2.8216808052142293,5.846066226361358,8.667747031575587,Lalín,Moimenta (San Lourenzo),2,PNOA-2024-GAL-576-4732-H29-NPC01.LAZ
569,4734,2.492000343873802,6.167470427543709,8.65947077141751,Lalín,Camposancos (San Cristovo),2,PNOA-2024-GAL-569-4734-H29-NPC01.LAZ
577,4733,1.6918837970281602,6.9643722562056745,8.656256053233834,Lalín,Cadrón (Santo Estevo),1,PNOA-2024-GAL-577-4733-H29-NPC01.LAZ
550,4693,0.0,8.646353516202538,8.646353516202538,A Lama,Xesta (San Bartolomeu),1,PNOA-2024-GAL-550-4693-H29-NPC01.LAZ
524,4709,0.08818827327367552,8.549291479169938,8.637479752443614,Meis,Nogueira (San Vicente),3,PNOA-2024-GAL-524-4709-H29-NPC01.LAZ
536,4718,3.0015316301126647,5.6352198512422325,8.636751481354898,Cuntis,Cuntis (Santa María),2,PNOA-2024-GAL-536-4718-H29-NPC01.LAZ
547,4697,7.6867225959953505,0.9202459842958151,8.606968580291166,A Lama,Escuadra (San Lourenzo),3,PNOA-2024-GAL-547-4697-H29-NPC01.LAZ
522,4685,0.0,8.599827097774844,8.599827097774844,Moaña,Moaña (Virxe do Carme),1,PNOA-2024-GAL-522-4685-H29-NPC01.LAZ
514,4660,0.0,8.584265278497389,8.584265278497389,Baiona,Belesar (San Lourenzo),1,PNOA-2024-GAL-514-4660-H29-NPC01.LAZ
530,4663,1.8706095326232373,6.711376006081474,8.581985538704712,O Porriño,San Salvador de Budiño (San Salvador),3,PNOA-2024-GAL-530-4663-H29-NPC01.LAZ
532,4724,0.0,8.57465123249252,8.57465123249252,Cuntis,Estacas (San Fiz),1,PNOA-2024-GAL-532-4724-H29-NPC01.LAZ
542,4662,1.035917885808026,7.53799765594027,8.573915541748296,Salvaterra de Miño,Salvaterra (San Lourenzo),3,PNOA-2024-GAL-542-4662-H29-NPC01.LAZ
563,4722,0.9692808237211473,7.597988073353579,8.567268897074726,Silleda,Oleiros (San Miguel),2,PNOA-2024-GAL-563-4722-H29-NPC01.LAZ
567,4675,0.9500938381026384,7.613570217197794,8.563664055300432,Crecente,Filgueira (San Pedro),1,PNOA-2024-GAL-567-4675-H29-NPC01.LAZ
525,4707,0.0,8.525705904706557,8.525705904706557,Meis,San Tomé de Nogueira (San Tomé),1,PNOA-2024-GAL-525-4707-H29-NPC01.LAZ
541,4692,3.309086826670469,5.207529249616992,8.51661607628746,Ponte Caldelas,A Insua (Santa Mariña),1,PNOA-2024-GAL-541-4692-H29-NPC01.LAZ
569,4718,6.779112415019221,1.7338989949381418,8.513011409957363,Lalín,Doade (San Pedro),3,PNOA-2024-GAL-569-4718-H29-NPC01.LAZ
560,4710,0.0,8.510131231153899,8.510131231153899,Forcarei,A Madanela de Montes (Santa María Madanela),1,PNOA-2024-GAL-560-4710-H29-NPC01.LAZ
513,4697,2.2120960852260696,6.2929238971662285,8.505019982392298,Sanxenxo,Adina (Santa María),2,PNOA-2024-GAL-513-4697-H29-NPC01.LAZ
518,4702,3.8044907772387684,4.698921181045167,8.503411958283936,Meaño,Xil (Santa Eulalia),2,PNOA-2024-GAL-518-4702-H29-NPC01.LAZ
515,4663,0.0,8.492393437256041,8.492393437256041,Gondomar,Borreiros (San Martiño),3,PNOA-2024-GAL-515-4663-H29-NPC01.LAZ
540,4686,0.0,8.48093641324631,8.48093641324631,Pazos de Borbén,Moscoso (San Paio),2,PNOA-2024-GAL-540-4686-H29-NPC01.LAZ
521,4721,3.6822205521697438,4.793860939854623,8.476081492024367,Vilagarcía de Arousa,Bamio (San Xens),2,PNOA-2024-GAL-521-4721-H29-NPC01.LAZ
515,4642,0.0,8.475296095820347,8.475296095820347,O Rosal,San Miguel de Tabagón (San Miguel),2,PNOA-2024-GAL-515-4642-H29-NPC01.LAZ
524,4702,0.0,8.46632844056923,8.46632844056923,Poio,Poio (San Xoán),1,PNOA-2024-GAL-524-4702-H29-NPC01.LAZ
513,4662,0.0,8.46217263290043,8.46217263290043,Baiona,Baíña (Santa Mariña),2,PNOA-2024-GAL-513-4662-H29-NPC01.LAZ
558,4720,0.0,8.459496821435248,8.459496821435248,Forcarei,Aciveiro (Santa María),1,PNOA-2024-GAL-558-4720-H29-NPC01.LAZ
562,4674,2.7320741351983995,5.717885643479122,8.449959778677522,A Cañiza,Oroso (Santa María),1,PNOA-2024-GAL-562-4674-H29-NPC01.LAZ
542,4687,0.0,8.441773757012857,8.441773757012857,Fornelos de Montes,Oitavén (San Vicente),2,PNOA-2024-GAL-542-4687-H29-NPC01.LAZ
537,4685,0.10190680231249365,8.32750337180261,8.429410174115104,Pazos de Borbén,Amoedo (San Sadurniño),2,PNOA-2024-GAL-537-4685-H29-NPC01.LAZ
537,4723,2.556185017035168,5.867777319664378,8.423962336699546,Cuntis,Arcos (San Breixo),2,PNOA-2024-GAL-537-4723-H29-NPC01.LAZ
512,4638,1.0502341786284397,7.3652709104676175,8.415505089096058,A Guarda,Camposancos (Santa Isabel),1,PNOA-2024-GAL-512-4638-H29-NPC01.LAZ
523,4667,0.0,8.41187012065334,8.41187012065334,Gondomar,Vincios (Santa Mariña),1,PNOA-2024-GAL-523-4667-H29-NPC01.LAZ
541,4734,2.899988032469357,5.505782817548329,8.405770850017687,A Estrada,Santeles (San Xoán),1,PNOA-2024-GAL-541-4734-H29-NPC01.LAZ
578,4737,0.0,8.384129324990688,8.384129324990688,Agolada,Merlín (San Pedro),2,PNOA-2024-GAL-578-4737-H29-NPC01.LAZ
544,4660,0.7329669916473277,7.646477393696517,8.379444385343845,Salvaterra de Miño,Oleiros (Santa María),1,PNOA-2024-GAL-544-4660-H29-NPC01.LAZ
539,4717,1.8305269908704898,6.546178924663419,8.37670591553391,Cuntis,Cequeril (Santa María),1,PNOA-2024-GAL-539-4717-H29-NPC01.LAZ
514,4662,0.0,8.374496237719413,8.374496237719413,Baiona,Santa Cristina da Ramallosa (Santa Cristina),1,PNOA-2024-GAL-514-4662-H29-NPC01.LAZ
531,4694,0.0,8.368390630440825,8.368390630440825,Vilaboa,Santa Comba de Bértola (Santa Comba),1,PNOA-2024-GAL-531-4694-H29-NPC01.LAZ
534,4695,1.0625817162865197,7.305109899670861,8.36769161595738,Ponte Caldelas,Tourón (Santa María),2,PNOA-2024-GAL-534-4695-H29-NPC01.LAZ
553,4662,1.0158626526998775,7.325891599163641,8.341754251863518,Arbo,Sela (Santa María),1,PNOA-2024-GAL-553-4662-H29-NPC01.LAZ
519,4651,0.0,8.319789105992097,8.319789105992097,Tomiño,Barrantes (San Vicente),2,PNOA-2024-GAL-519-4651-H29-NPC01.LAZ
549,4667,0.09515621411628508,8.222347959726436,8.317504173842721,As Neves,Batalláns (Santa Eulalia),1,PNOA-2024-GAL-549-4667-H29-NPC01.LAZ
541,4691,2.0835665307447466,6.221847595971771,8.305414126716517,Ponte Caldelas,A Insua (Santa Mariña),2,PNOA-2024-GAL-541-4691-H29-NPC01.LAZ
523,4682,0.0,8.30048714495462,8.30048714495462,Moaña,Meira (Santa Eulalia),1,PNOA-2024-GAL-523-4682-H29-NPC01.LAZ
538,4700,0.0,8.299067527268212,8.299067527268212,Cotobade,Tenorio (San Pedro),3,PNOA-2024-GAL-538-4700-H29-NPC01.LAZ
535,4704,0.0,8.284292901484088,8.284292901484088,Cotobade,Tenorio (San Pedro),2,PNOA-2024-GAL-535-4704-H29-NPC01.LAZ
568,4725,7.392314079889671,0.8686255786038708,8.260939658493541,Lalín,Bendoiro (San Miguel),3,PNOA-2024-GAL-568-4725-H29-NPC01.LAZ
539,4693,3.287327588008919,4.9642624745231805,8.251590062532099,Ponte Caldelas,Ponte Caldelas (Santa Eulalia),1,PNOA-2024-GAL-539-4693-H29-NPC01.LAZ
535,4705,0.0,8.241025516523614,8.241025516523614,Campo Lameiro,Fragas (Santa Mariña),1,PNOA-2024-GAL-535-4705-H29-NPC01.LAZ
512,4663,0.0,8.22671480907875,8.22671480907875,Baiona,Baiona (Santa María),2,PNOA-2024-GAL-512-4663-H29-NPC01.LAZ
518,4659,0.0,8.208457684993464,8.208457684993464,Gondomar,Mañufe (San Vicente),1,PNOA-2024-GAL-518-4659-H29-NPC01.LAZ
556,4708,0.0,8.208370122070237,8.208370122070237,Forcarei,Pardesoa (Santiago),1,PNOA-2024-GAL-556-4708-H29-NPC01.LAZ
528,4655,0.0,8.200787992260185,8.200787992260185,Tui,Randufe (Santa María da Guía),3,PNOA-2024-GAL-528-4655-H29-NPC01.LAZ
555,4724,1.152956880568052,7.043997699858509,8.19695458042656,Silleda,Xestoso (Santa María),2,PNOA-2024-GAL-555-4724-H29-NPC01.LAZ
526,4706,0.0,8.19615952311178,8.19615952311178,Barro,Curro (Santa María),1,PNOA-2024-GAL-526-4706-H29-NPC01.LAZ
510,4641,3.5001626875550955,4.681483415499649,8.181646103054744,A Guarda,Salcidos (San Lourenzo),1,PNOA-2024-GAL-510-4641-H29-NPC01.LAZ
555,4721,0.0,8.181241597240255,8.181241597240255,Forcarei,Pereira (San Bartolomeu),1,PNOA-2024-GAL-555-4721-H29-NPC01.LAZ
534,4694,1.7465270977673932,6.43342776780959,8.179954865576983,Ponte Caldelas,Xustáns (San Martiño),2,PNOA-2024-GAL-534-4694-H29-NPC01.LAZ
526,4729,2.9608888882188,5.204882149260101,8.165771037478901,Valga,Campaña (Santa Cristina),2,PNOA-2024-GAL-526-4729-H29-NPC01.LAZ
545,4724,0.030754937295547142,8.134530297589315,8.165285234884863,A Estrada,Vinseiro (Santa Cristina),3,PNOA-2024-GAL-545-4724-H29-NPC01.LAZ
564,4720,2.6265304519125636,5.535562405368803,8.162092857281367,Silleda,Parada (San Tomé),2,PNOA-2024-GAL-564-4720-H29-NPC01.LAZ
565,4726,3.5413812811942837,4.6198648991429625,8.161246180337246,Lalín,Prado (San Martiño),1,PNOA-2024-GAL-565-4726-H29-NPC01.LAZ
542,4681,0.13632292709206123,8.018927333398558,8.15525026049062,Mondariz,Toutón (San Mateo),1,PNOA-2024-GAL-542-4681-H29-NPC01.LAZ
532,4669,1.4148830200445093,6.725575139172576,8.140458159217085,O Porriño,Cans (Santo Estevo),2,PNOA-2024-GAL-532-4669-H29-NPC01.LAZ
536,4703,0.0,8.131164269404097,8.131164269404097,Cotobade,Tenorio (San Pedro),1,PNOA-2024-GAL-536-4703-H29-NPC01.LAZ
562,4725,4.799208795687317,3.3262530304639495,8.125461826151266,Silleda,Cortegada (Santa María),2,PNOA-2024-GAL-562-4725-H29-NPC01.LAZ
540,4699,0.0,8.123693268910921,8.123693268910921,Cotobade,Borela (San Martiño),1,PNOA-2024-GAL-540-4699-H29-NPC01.LAZ
510,4663,0.0,8.109618959155828,8.109618959155828,Baiona,Baredo (Santa María),1,PNOA-2024-GAL-510-4663-H29-NPC01.LAZ
542,4732,1.881941482797833,6.226510816499946,8.10845229929778,A Estrada,Santeles (San Xoán),1,PNOA-2024-GAL-542-4732-H29-NPC01.LAZ
556,4681,4.6674057968469675,3.4365383371551204,8.103944134002088,Covelo,Godóns (Santa María),1,PNOA-2024-GAL-556-4681-H29-NPC01.LAZ
527,4651,0.0,8.087875386467244,8.087875386467244,Tomiño,Currás (San Martiño),2,PNOA-2024-GAL-527-4651-H29-NPC01.LAZ
563,4726,3.3845743693271677,4.690965178538711,8.07553954786588,Silleda,Taboada (Santiago),4,PNOA-2024-GAL-563-4726-H29-NPC01.LAZ
557,4677,2.969058124261263,5.106399313868806,8.07545743813007,A Cañiza,Petán (San Xián),1,PNOA-2024-GAL-557-4677-H29-NPC01.LAZ
554,4721,0.0,8.075093336335746,8.075093336335746,Forcarei,Pereira (San Bartolomeu),1,PNOA-2024-GAL-554-4721-H29-NPC01.LAZ
550,4670,0.6572105898797452,7.413623932402441,8.070834522282187,A Cañiza,A Franqueira (Santa María),2,PNOA-2024-GAL-550-4670-H29-NPC01.LAZ
533,4717,0.0,8.06649301580767,8.06649301580767,Cuntis,Troáns (Santa María),2,PNOA-2024-GAL-533-4717-H29-NPC01.LAZ
535,4708,2.2351320316054757,5.810131577575496,8.04526360918097,Campo Lameiro,Fragas (Santa Mariña),1,PNOA-2024-GAL-535-4708-H29-NPC01.LAZ
536,4710,6.087159806044467,1.9485125486376755,8.035672354682143,Campo Lameiro,O Campo (San Miguel),1,PNOA-2024-GAL-536-4710-H29-NPC01.LAZ
512,4645,0.0,8.018223546705217,8.018223546705217,O Rosal,O Rosal (Santa Mariña),1,PNOA-2024-GAL-512-4645-H29-NPC01.LAZ
548,4714,0.0,8.013868173114448,8.013868173114448,Cerdedo,Tomonde (Santa María),1,PNOA-2024-GAL-548-4714-H29-NPC01.LAZ
548,4715,0.0,8.00426938451333,8.00426938451333,Cerdedo,Tomonde (Santa María),2,PNOA-2024-GAL-548-4715-H29-NPC01.LAZ
543,4721,1.6492006490543765,6.34803457868674,7.9972352277411165,A Estrada,Nigoi (Santa María),2,PNOA-2024-GAL-543-4721-H29-NPC01.LAZ
538,4716,1.8975809976087445,6.096258397968914,7.993839395577658,Cuntis,Cequeril (Santa María),1,PNOA-2024-GAL-538-4716-H29-NPC01.LAZ
554,4730,2.0193307603548423,5.973319106983046,7.992649867337888,Silleda,Moalde (San Mamede),2,PNOA-2024-GAL-554-4730-H29-NPC01.LAZ
511,4681,0.26580010056391434,7.726705546099872,7.992505646663786,Cangas,O Hío (Santo André),1,PNOA-2024-GAL-511-4681-H29-NPC01.LAZ
573,4732,6.292185739352165,1.7001488135642415,7.9923345529164065,Lalín,Palmou (San Xoán),2,PNOA-2024-GAL-573-4732-H29-NPC01.LAZ
541,4677,0.2359061025600855,7.750424723543407,7.986330826103493,Mondariz,Vilar (San Mamede),1,PNOA-2024-GAL-541-4677-H29-NPC01.LAZ
541,4718,1.3495002998632828,6.634702930100742,7.984203229964025,A Estrada,Souto (Santo André),1,PNOA-2024-GAL-541-4718-H29-NPC01.LAZ
516,4681,3.1161125997579884,4.863574305157375,7.979686904915363,Cangas,Aldán (San Cibrán),2,PNOA-2024-GAL-516-4681-H29-NPC01.LAZ
510,4699,1.622127874731891,6.34769406623758,7.969821940969471,Sanxenxo,Noalla (Santo Estevo),1,PNOA-2024-GAL-510-4699-H29-NPC01.LAZ
536,4733,0.7761176367206096,7.18372799233509,7.9598456290557,A Estrada,Couso (Santa María),2,PNOA-2024-GAL-536-4733-H29-NPC01.LAZ
555,4683,1.5808949954092952,6.361575948698604,7.9424709441078996,Covelo,Campo (Santa María),1,PNOA-2024-GAL-555-4683-H29-NPC01.LAZ
525,4654,1.9044948745700803,6.037765755782855,7.942260630352935,Tui,Pexegueiro (San Miguel),1,PNOA-2024-GAL-525-4654-H29-NPC01.LAZ
520,4647,0.0,7.9330484840649085,7.9330484840649085,Tomiño,Estás (Santiago),3,PNOA-2024-GAL-520-4647-H29-NPC01.LAZ
574,4735,0.42229362501097656,7.496162783159935,7.918456408170911,Lalín,Rodís (San Xiao),1,PNOA-2024-GAL-574-4735-H29-NPC01.LAZ
546,4727,1.1357352369128892,6.782465709336888,7.918200946249778,A Estrada,Callobre (San Martiño),1,PNOA-2024-GAL-546-4727-H29-NPC01.LAZ
523,4716,4.095427570328482,3.8147855494813863,7.910213119809868,Caldas de Reis,Godos (Santa María),3,PNOA-2024-GAL-523-4716-H29-NPC01.LAZ
