nw_x,nw_y,ha_illadas,ha_nucleos,ha_faixa,NOMECONCEL,PARROQUIA,n_parroquias,bloque
558,4769,4.7734534841470975,5.4249237355080675,10.198377219655164,Frades,Papucín (Santa María),1,PNOA-2024-GAL-558-4769-H29-NPC01.LAZ
549,4766,0.26843466105895564,9.928531189422143,10.1969658504811,Ordes,Pereira (Santaia),1,PNOA-2024-GAL-549-4766-H29-NPC01.LAZ
574,4813,1.420501366044931,8.768812570441986,10.189313936486917,A Capela,Cabalar (Santa María),1,PNOA-2024-GAL-574-4813-H29-NPC01.LAZ
512,4755,0.0,10.187214577832462,10.187214577832462,Negreira,Bugallido (San Pedro),2,PNOA-2024-GAL-512-4755-H29-NPC01.LAZ
547,4778,1.730097119282715,8.451453374190052,10.181550493472766,Ordes,Ardemil (San Pedro),3,PNOA-2024-GAL-547-4778-H29-NPC01.LAZ
536,4760,1.2602632078031188,8.917375627037003,10.177638834840122,Trazo,Xavestre (San Cristovo),2,PNOA-2024-GAL-536-4760-H29-NPC01.LAZ
498,4709,0.677513216055621,9.490704097738496,10.168217313794116,Ribeira,Aguiño (Nosa Señora do Carme),2,PNOA-2024-GAL-498-4709-H29-NPC01.LAZ
548,4783,2.3608454055250157,7.797575122293902,10.158420527818919,Cerceda,As Encrobas (San Román),1,PNOA-2024-GAL-548-4783-H29-NPC01.LAZ
543,4739,0.0,10.157472598262707,10.157472598262707,Boqueixón,Lestedo (Santa María),1,PNOA-2024-GAL-543-4739-H29-NPC01.LAZ
535,4788,0.0,10.156200810763083,10.156200810763083,A Laracha,Lestón (San Martiño),4,PNOA-2024-GAL-535-4788-H29-NPC01.LAZ
584,4818,0.0,10.154891524141155,10.154891524141155,As Somozas,Recemel (Santa María),1,PNOA-2024-GAL-584-4818-H29-NPC01.LAZ
572,4796,0.0,10.154813818867062,10.154813818867062,Irixoa,Ambroa (San Tirso),1,PNOA-2024-GAL-572-4796-H29-NPC01.LAZ
548,4795,10.152638309300597,0.0,10.152638309300597,Culleredo,Culleredo (Santo Estevo),2,PNOA-2024-GAL-548-4795-H29-NPC01.LAZ
511,4741,0.0,10.145213952830364,10.145213952830364,Noia,Roo (Santa María),1,PNOA-2024-GAL-511-4741-H29-NPC01.LAZ
484,4755,2.4666116849324076,7.675205507620427,10.141817192552834,Corcubión,Corcubión (San Marcos),1,PNOA-2024-GAL-484-4755-H29-NPC01.LAZ
500,4778,8.543857251113595,1.5968390520686466,10.140696303182242,Vimianzo,Salto (Santa María),1,PNOA-2024-GAL-500-4778-H29-NPC01.LAZ
493,4766,0.15797299095140177,9.976110008974969,10.13408299992637,Vimianzo,Berdoias (San Pedro),1,PNOA-2024-GAL-493-4766-H29-NPC01.LAZ
511,4762,0.0,10.131177728341733,10.131177728341733,Santa Comba,Mallón (San Cristovo),1,PNOA-2024-GAL-511-4762-H29-NPC01.LAZ
536,4754,3.898730050021387,6.228970399005999,10.127700449027387,Santiago de Compostela,A Peregrina (Santa María),2,PNOA-2024-GAL-536-4754-H29-NPC01.LAZ
524,4732,2.3435842076392452,7.7724965070211525,10.116080714660399,Dodro,Laíño (San Xián),1,PNOA-2024-GAL-524-4732-H29-NPC01.LAZ
578,4757,7.846400068821046,2.2682405206024905,10.114640589423537,Melide,Pedrouzos (Santa Mariña),3,PNOA-2024-GAL-578-4757-H29-NPC01.LAZ
527,4793,0.0,10.11406603372652,10.11406603372652,Carballo,Lema (San Cristovo),3,PNOA-2024-GAL-527-4793-H29-NPC01.LAZ
578,4836,4.015441426130573,6.096173151006421,10.111614577136994,Cedeira,Régoa (Santa María),2,PNOA-2024-GAL-578-4836-H29-NPC01.LAZ
542,4746,4.624759494590324,5.486851461024019,10.111610955614342,Santiago de Compostela,Aríns (San Martiño),1,PNOA-2024-GAL-542-4746-H29-NPC01.LAZ
565,4749,0.9396064848440169,9.163770439327909,10.103376924171926,Arzúa,Pantiñobre (Santo Estevo),2,PNOA-2024-GAL-565-4749-H29-NPC01.LAZ
510,4759,0.0,10.103152623305478,10.103152623305478,Santa Comba,Fontecada (San Martiño),2,PNOA-2024-GAL-510-4759-H29-NPC01.LAZ
583,4755,10.010438003228986,0.0827255854928898,10.093163588721875,Melide,Abeancos (San Salvador),2,PNOA-2024-GAL-583-4755-H29-NPC01.LAZ
547,4745,0.0,10.09294142274813,10.09294142274813,Boqueixón,Gastrar (Santa Mariña),1,PNOA-2024-GAL-547-4745-H29-NPC01.LAZ
508,4749,0.0,10.0923760879849,10.0923760879849,Outes,Santo Ourente de Entíns (Santo Ourente),1,PNOA-2024-GAL-508-4749-H29-NPC01.LAZ
518,4747,0.0,10.090854871035058,10.090854871035058,Negreira,Liñaio (San Martiño),1,PNOA-2024-GAL-518-4747-H29-NPC01.LAZ
541,4792,2.662305113337681,7.4282375095409074,10.090542622878589,Arteixo,Loureda (Santa María),1,PNOA-2024-GAL-541-4792-H29-NPC01.LAZ
532,4796,0.0,10.086326170433175,10.086326170433175,A Laracha,Caión (Santa María do Socorro),1,PNOA-2024-GAL-532-4796-H29-NPC01.LAZ
506,4746,0.0,10.08509382301857,10.08509382301857,Outes,Outes (San Pedro),2,PNOA-2024-GAL-506-4746-H29-NPC01.LAZ
524,4748,0.8078318935043046,9.274440314061671,10.082272207565977,Ames,Agrón (San Lourenzo),1,PNOA-2024-GAL-524-4748-H29-NPC01.LAZ
569,4755,1.1520340193548109,8.92407394833518,10.07610796768999,Arzúa,Santa María da Arzúa (Santa María),2,PNOA-2024-GAL-569-4755-H29-NPC01.LAZ
578,4763,0.0,10.072761923501929,10.072761923501929,Sobrado,Nogueira (San Xurxo),1,PNOA-2024-GAL-578-4763-H29-NPC01.LAZ
550,4785,0.0,10.071576756596993,10.071576756596993,Carral,Quembre (San Pedro),1,PNOA-2024-GAL-550-4785-H29-NPC01.LAZ
554,4761,0.0,10.06950499463594,10.06950499463594,Oroso,Os Ánxeles (San Mamede),2,PNOA-2024-GAL-554-4761-H29-NPC01.LAZ
579,4797,0.0,10.068841609574529,10.068841609574529,Monfero,Santa Xiá de Monfero (Santa Xiá),2,PNOA-2024-GAL-579-4797-H29-NPC01.LAZ
580,4769,0.0,10.065130832278875,10.065130832278875,Sobrado,Cumbraos (San Xiao),1,PNOA-2024-GAL-580-4769-H29-NPC01.LAZ
537,4742,0.0,10.051708530878043,10.051708530878043,Teo,Cacheiras (San Simón de Ons),1,PNOA-2024-GAL-537-4742-H29-NPC01.LAZ
481,4755,0.5561261294929234,9.49255148521488,10.048677614707804,Fisterra,Sardiñeiro (San Xoán),1,PNOA-2024-GAL-481-4755-H29-NPC01.LAZ
523,4768,0.0,10.043409579519933,10.043409579519933,Santa Comba,Vilamaior (Santa María),2,PNOA-2024-GAL-523-4768-H29-NPC01.LAZ
520,4779,1.5528146746051856,8.488948135005957,10.041762809611143,Coristanco,Seavia (San Mamede),1,PNOA-2024-GAL-520-4779-H29-NPC01.LAZ
577,4797,10.038723481606624,0.0,10.038723481606624,Monfero,San Fiz de Monfero (San Fiz),1,PNOA-2024-GAL-577-4797-H29-NPC01.LAZ
494,4748,0.0,10.034222585102222,10.034222585102222,Carnota,San Mamede de Carnota (San Mamede),1,PNOA-2024-GAL-494-4748-H29-NPC01.LAZ
550,4742,0.0,10.031855478894043,10.031855478894043,Touro,San Miguel de Vilar (San Miguel),1,PNOA-2024-GAL-550-4742-H29-NPC01.LAZ
581,4806,10.030815123407828,0.0,10.030815123407828,As Pontes de García Rodríguez,San Pedro de Eume (San Pedro),1,PNOA-2024-GAL-581-4806-H29-NPC01.LAZ
569,4804,0.0,10.026710314038743,10.026710314038743,Vilarmaior,Doroña (Santa María),1,PNOA-2024-GAL-569-4804-H29-NPC01.LAZ
551,4747,0.0,10.016788828309885,10.016788828309885,Touro,Bama (San Vicenzo),1,PNOA-2024-GAL-551-4747-H29-NPC01.LAZ
514,4734,8.854800510069218,1.1606640336922238,10.015464543761443,Lousame,Vilacova (Santa Eulalia),1,PNOA-2024-GAL-514-4734-H29-NPC01.LAZ
518,4751,0.0,10.014809938150552,10.014809938150552,Negreira,Aro (San Vicenzo),4,PNOA-2024-GAL-518-4751-H29-NPC01.LAZ
558,4795,0.0,10.014397555160361,10.014397555160361,Bergondo,Guísamo (Santa María),1,PNOA-2024-GAL-558-4795-H29-NPC01.LAZ
498,4739,0.0,10.012729227181994,10.012729227181994,Muros,Abelleira (Santo Estevo),2,PNOA-2024-GAL-498-4739-H29-NPC01.LAZ
576,4835,0.47376914548027976,9.529922445208195,10.003691590688474,Cedeira,Cedeira (Santa María do Mar),2,PNOA-2024-GAL-576-4835-H29-NPC01.LAZ
535,4741,0.0,10.002808134638004,10.002808134638004,Teo,Recesende (San Xoán),2,PNOA-2024-GAL-535-4741-H29-NPC01.LAZ
577,4761,0.5191099310431531,9.483284112947123,10.002394043990275,Boimorto,Rodieiros (San Simón),1,PNOA-2024-GAL-577-4761-H29-NPC01.LAZ
511,4780,1.9139387632759344,8.087171550084518,10.001110313360453,Cabana de Bergantiños,Nantón (San Pedro),2,PNOA-2024-GAL-511-4780-H29-NPC01.LAZ
512,4770,0.0,9.99469253939334,9.99469253939334,Santa Comba,Santa Sabiña (San Xulián),1,PNOA-2024-GAL-512-4770-H29-NPC01.LAZ
514,4780,3.6213892385931725,6.371160420459487,9.99254965905266,Coristanco,Agualada (San Lourenzo),1,PNOA-2024-GAL-514-4780-H29-NPC01.LAZ
559,4747,0.0,9.991212336997808,9.991212336997808,Touro,Andeade (Santiago),1,PNOA-2024-GAL-559-4747-H29-NPC01.LAZ
548,4777,0.0,9.989494925306463,9.989494925306463,Ordes,Leira (Santa María),2,PNOA-2024-GAL-548-4777-H29-NPC01.LAZ
513,4755,0.0,9.988595533431537,9.988595533431537,Negreira,Landeira (Santo Estevo),2,PNOA-2024-GAL-513-4755-H29-NPC01.LAZ
585,4826,0.0,9.988500243558319,9.988500243558319,Moeche,Labacengos (Santa María),1,PNOA-2024-GAL-585-4826-H29-NPC01.LAZ
583,4811,9.839508464343993,0.14361834147010266,9.983126805814095,As Pontes de García Rodríguez,Goente (San Martiño),1,PNOA-2024-GAL-583-4811-H29-NPC01.LAZ
515,4770,0.0,9.981641293406689,9.981641293406689,Santa Comba,San Salvador de Padreiro (San Salvador),1,PNOA-2024-GAL-515-4770-H29-NPC01.LAZ
546,4747,0.0,9.981358296569157,9.981358296569157,Boqueixón,Loureda (San Pedro),1,PNOA-2024-GAL-546-4747-H29-NPC01.LAZ
564,4810,4.709347567226391,5.271032218516493,9.980379785742883,Mugardos,Piñeiro (San Xoán),2,PNOA-2024-GAL-564-4810-H29-NPC01.LAZ
567,4787,5.317043776198221,4.6632271953442395,9.98027097154246,Oza dos Ríos,Oza (San Pedro),2,PNOA-2024-GAL-567-4787-H29-NPC01.LAZ
574,4823,0.0,9.977812125433264,9.977812125433264,San Sadurniño,San Sadurniño (Santa María),1,PNOA-2024-GAL-574-4823-H29-NPC01.LAZ
546,4753,0.07819232548354614,9.891952779109472,9.970145104593017,Santiago de Compostela,O Carballal (San Xulián),1,PNOA-2024-GAL-546-4753-H29-NPC01.LAZ
510,4745,0.0,9.96647819158865,9.96647819158865,Outes,Cando (San Tirso),1,PNOA-2024-GAL-510-4745-H29-NPC01.LAZ
552,4741,0.0,9.959253426996671,9.959253426996671,Touro,Foxás (San Breixo),2,PNOA-2024-GAL-552-4741-H29-NPC01.LAZ
548,4747,0.0,9.959096770148033,9.959096770148033,Boqueixón,Loureda (San Pedro),1,PNOA-2024-GAL-548-4747-H29-NPC01.LAZ
579,4792,0.0,9.95816614849523,9.95816614849523,Irixoa,Verís (Santa María),1,PNOA-2024-GAL-579-4792-H29-NPC01.LAZ
580,4795,1.0106627304270432,8.944357766610949,9.955020497037992,Monfero,Santa Xiá de Monfero (Santa Xiá),1,PNOA-2024-GAL-580-4795-H29-NPC01.LAZ
569,4793,3.5119797166628675,6.439147320787348,9.951127037450215,Paderne,San Xulián de Vigo (San Xulián),3,PNOA-2024-GAL-569-4793-H29-NPC01.LAZ
545,4765,0.4489628793401129,9.501321048192427,9.95028392753254,Oroso,Trasmonte (Santo Estevo),2,PNOA-2024-GAL-545-4765-H29-NPC01.LAZ
514,4741,0.8583865949153742,9.091335383469387,9.949721978384762,Lousame,Toxos Outos (San Xusto),1,PNOA-2024-GAL-514-4741-H29-NPC01.LAZ
521,4731,0.0790903089041448,9.867017310791178,9.946107619695322,Dodro,San Xoán de Laíño (San Xoán),1,PNOA-2024-GAL-521-4731-H29-NPC01.LAZ
522,4753,1.316517796889486,8.625804320852373,9.942322117741858,A Baña,Sanamede do Monte (San Mamede),1,PNOA-2024-GAL-522-4753-H29-NPC01.LAZ
584,4799,2.4445723523621035,7.492741313946993,9.937313666309096,Monfero,O Val de Xestoso (San Pedro),1,PNOA-2024-GAL-584-4799-H29-NPC01.LAZ
578,4747,0.0,9.934779110294624,9.934779110294624,Santiso,Serantes (Santaia),2,PNOA-2024-GAL-578-4747-H29-NPC01.LAZ
562,4797,0.0,9.934755503195518,9.934755503195518,Bergondo,Bergondo (San Salvador),2,PNOA-2024-GAL-562-4797-H29-NPC01.LAZ
567,4786,2.067188487628578,7.859204915035038,9.926393402663617,Oza dos Ríos,Oza (San Pedro),3,PNOA-2024-GAL-567-4786-H29-NPC01.LAZ
591,4831,2.237538441485781,7.68590747814054,9.923445919626321,Ortigueira,O Ermo (San Xulián),2,PNOA-2024-GAL-591-4831-H29-NPC01.LAZ
522,4728,6.422249008402892,3.4968714271782173,9.919120435581108,Dodro,San Xoán de Laíño (San Xoán),1,PNOA-2024-GAL-522-4728-H29-NPC01.LAZ
579,4757,6.892215675818762,3.0260669595752105,9.918282635393972,Melide,Gondollín (San Martiño),2,PNOA-2024-GAL-579-4757-H29-NPC01.LAZ
525,4793,0.0,9.915964987364148,9.915964987364148,Carballo,Lema (San Cristovo),1,PNOA-2024-GAL-525-4793-H29-NPC01.LAZ
528,4786,0.0,9.913386890074875,9.913386890074875,Carballo,Berdillo (San Lourenzo),1,PNOA-2024-GAL-528-4786-H29-NPC01.LAZ
536,4774,0.0,9.91225060957596,9.91225060957596,Tordoia,Bardaos (Santa María),2,PNOA-2024-GAL-536-4774-H29-NPC01.LAZ
585,4815,8.09720176031481,1.8144537486417829,9.911655508956594,As Pontes de García Rodríguez,Espiñaredo (Santa María),3,PNOA-2024-GAL-585-4815-H29-NPC01.LAZ
568,4747,0.30762284104831966,9.60271980835596,9.91034264940428,Arzúa,Viñós (San Pedro),1,PNOA-2024-GAL-568-4747-H29-NPC01.LAZ
532,4786,0.0,9.904553796511879,9.904553796511879,A Laracha,Vilaño (Santiago),1,PNOA-2024-GAL-532-4786-H29-NPC01.LAZ
513,4780,2.341848800794783,7.5596018731840315,9.901450673978815,Cabana de Bergantiños,Riobó (San Martiño),1,PNOA-2024-GAL-513-4780-H29-NPC01.LAZ
516,4754,0.0,9.901032149945479,9.901032149945479,Negreira,Broño (San Martiño),2,PNOA-2024-GAL-516-4754-H29-NPC01.LAZ
532,4744,2.6250087136861904,7.275199108583318,9.900207822269508,Ames,Biduído (Santa María),2,PNOA-2024-GAL-532-4744-H29-NPC01.LAZ
543,4796,6.559796443380931,3.339744373976294,9.899540817357224,Arteixo,Morás (Santo Estevo),2,PNOA-2024-GAL-543-4796-H29-NPC01.LAZ
554,4786,0.0,9.897783984666859,9.897783984666859,Abegondo,Figueroa (San Miguel),2,PNOA-2024-GAL-554-4786-H29-NPC01.LAZ
554,4748,0.0,9.897742203844441,9.897742203844441,Touro,Loxo (Santa María),1,PNOA-2024-GAL-554-4748-H29-NPC01.LAZ
501,4748,0.0,9.889702645858188,9.889702645858188,Outes,Valadares (San Miguel),1,PNOA-2024-GAL-501-4748-H29-NPC01.LAZ
504,4735,0.0,9.887855426850521,9.887855426850521,Porto do Son,Miñortos (San Martiño),2,PNOA-2024-GAL-504-4735-H29-NPC01.LAZ
512,4769,0.0,9.887478510696628,9.887478510696628,Santa Comba,Santa Sabiña (San Xulián),1,PNOA-2024-GAL-512-4769-H29-NPC01.LAZ
534,4774,0.0,9.880785654863299,9.880785654863299,Tordoia,Tordoia (San Xoán),2,PNOA-2024-GAL-534-4774-H29-NPC01.LAZ
522,4740,1.94563024641506,7.928040147040037,9.873670393455097,Rois,Augasantas (San Vicente),1,PNOA-2024-GAL-522-4740-H29-NPC01.LAZ
522,4756,0.5171896731621926,9.355572878461814,9.872762551624007,A Baña,Sanamede do Monte (San Mamede),2,PNOA-2024-GAL-522-4756-H29-NPC01.LAZ
560,4771,0.0,9.86480138450996,9.86480138450996,Mesía,Xanceda (San Salvador),1,PNOA-2024-GAL-560-4771-H29-NPC01.LAZ
509,4725,4.785139843751798,5.079531971292805,9.864671815044602,Boiro,Boiro (Santa Baia),3,PNOA-2024-GAL-509-4725-H29-NPC01.LAZ
518,4783,2.484999809383789,7.375183302630626,9.860183112014415,Coristanco,Coristanco (San Paio),2,PNOA-2024-GAL-518-4783-H29-NPC01.LAZ
563,4777,7.883995330549258,1.9752546560734334,9.859249986622691,Cesuras,Borrifáns (San Pedro),1,PNOA-2024-GAL-563-4777-H29-NPC01.LAZ
535,4735,0.0,9.857035971807559,9.857035971807559,Teo,Reis (San Cristovo),1,PNOA-2024-GAL-535-4735-H29-NPC01.LAZ
574,4749,0.0,9.85173646905247,9.85173646905247,Santiso,Pezobre (San Cristovo),2,PNOA-2024-GAL-574-4749-H29-NPC01.LAZ
555,4775,0.0,9.84774459764476,9.84774459764476,Mesía,Olás (San Lourenzo),2,PNOA-2024-GAL-555-4775-H29-NPC01.LAZ
582,4831,0.0,9.847534913095263,9.847534913095263,Cerdido,Cerdido (San Martiño),1,PNOA-2024-GAL-582-4831-H29-NPC01.LAZ
546,4801,4.14179868277556,5.7027683621308265,9.844567044906388,A Coruña,Visma (San Pedro),3,PNOA-2024-GAL-546-4801-H29-NPC01.LAZ
562,4796,0.0,9.839264684623423,9.839264684623423,Bergondo,Bergondo (San Salvador),2,PNOA-2024-GAL-562-4796-H29-NPC01.LAZ
539,4776,2.28948527857374,7.543076523091371,9.832561801665111,Cerceda,Rodís (San Martiño),2,PNOA-2024-GAL-539-4776-H29-NPC01.LAZ
572,4790,0.0,9.812504676556095,9.812504676556095,Irixoa,Coruxou (San Salvador),1,PNOA-2024-GAL-572-4790-H29-NPC01.LAZ
543,4792,5.348001297220043,4.461707436937232,9.809708734157276,Arteixo,Morás (Santo Estevo),1,PNOA-2024-GAL-543-4792-H29-NPC01.LAZ
526,4788,0.0,9.806840636003338,9.806840636003338,Carballo,Bértoa (Santa María),1,PNOA-2024-GAL-526-4788-H29-NPC01.LAZ
567,4747,0.7947290161787831,9.01121767382212,9.805946690000903,Arzúa,Viñós (San Pedro),1,PNOA-2024-GAL-567-4747-H29-NPC01.LAZ
524,4734,1.9461480339524444,7.859356044161941,9.805504078114385,Dodro,Laíño (San Xián),2,PNOA-2024-GAL-524-4734-H29-NPC01.LAZ
477,4753,0.0,9.803291441491288,9.803291441491288,Fisterra,San Martiño de Duio (San Martiño),2,PNOA-2024-GAL-477-4753-H29-NPC01.LAZ
547,4744,0.0,9.797570846199463,9.797570846199463,Boqueixón,Gastrar (Santa Mariña),1,PNOA-2024-GAL-547-4744-H29-NPC01.LAZ
562,4760,2.2951952555473194,7.498728183416536,9.793923438963855,Arzúa,Campo (Santo Estevo),1,PNOA-2024-GAL-562-4760-H29-NPC01.LAZ
545,4783,8.651340177883968,1.14035122469479,9.791691402578758,Cerceda,As Encrobas (San Román),2,PNOA-2024-GAL-545-4783-H29-NPC01.LAZ
532,4772,0.0,9.786735287409199,9.786735287409199,Tordoia,A Vila de Abade (San Cibrán),1,PNOA-2024-GAL-532-4772-H29-NPC01.LAZ
534,4779,0.9014366097841514,8.88414633783508,9.78558294761923,Cerceda,Rodís (San Martiño),1,PNOA-2024-GAL-534-4779-H29-NPC01.LAZ
579,4782,0.0,9.785017514028338,9.785017514028338,Curtis,Curtis (Santaia),2,PNOA-2024-GAL-579-4782-H29-NPC01.LAZ
532,4779,0.0,9.776987975107884,9.776987975107884,Carballo,Sofán (San Salvador),2,PNOA-2024-GAL-532-4779-H29-NPC01.LAZ
527,4739,5.830392559691142,3.946203538115636,9.776596097806777,Rois,Ribasar (Santa María),2,PNOA-2024-GAL-527-4739-H29-NPC01.LAZ
526,4737,1.0797130100942642,8.694702805898046,9.774415815992311,Rois,Sorribas (San Tomé),2,PNOA-2024-GAL-526-4737-H29-NPC01.LAZ
493,4742,0.0,9.76401677140803,9.76401677140803,Carnota,Santa Comba de Carnota (Santa Comba),1,PNOA-2024-GAL-493-4742-H29-NPC01.LAZ
538,4743,4.079261958089,5.684449596647059,9.763711554736059,Teo,Cacheiras (San Simón de Ons),2,PNOA-2024-GAL-538-4743-H29-NPC01.LAZ
519,4754,0.0,9.763169045926906,9.763169045926906,A Baña,Barcala (San Xoán),2,PNOA-2024-GAL-519-4754-H29-NPC01.LAZ
509,4733,0.0,9.744532231593993,9.744532231593993,Lousame,Tállara (San Pedro),1,PNOA-2024-GAL-509-4733-H29-NPC01.LAZ
564,4800,0.005615093201205765,9.733753618969596,9.739368712170801,Miño,Miño (Santa María),1,PNOA-2024-GAL-564-4800-H29-NPC01.LAZ
518,4732,1.0084465402931433,8.73019000553844,9.738636545831582,Rianxo,O Araño (Santa Baia),2,PNOA-2024-GAL-518-4732-H29-NPC01.LAZ
521,4748,0.0,9.731220346435473,9.731220346435473,Brión,Viceso (Santa María),1,PNOA-2024-GAL-521-4748-H29-NPC01.LAZ
569,4802,3.6900747880570406,6.040476875318066,9.730551663375106,Vilarmaior,Doroña (Santa María),3,PNOA-2024-GAL-569-4802-H29-NPC01.LAZ
568,4829,0.0,9.727321603650816,9.727321603650816,Valdoviño,Valdoviño (Santalla),1,PNOA-2024-GAL-568-4829-H29-NPC01.LAZ
496,4758,0.0,9.724123034959728,9.724123034959728,Dumbría,Olveiroa (Santiago),1,PNOA-2024-GAL-496-4758-H29-NPC01.LAZ
523,4752,0.0,9.72246779377873,9.72246779377873,Negreira,Portor (Santa María),1,PNOA-2024-GAL-523-4752-H29-NPC01.LAZ
566,4747,0.0,9.706467283746475,9.706467283746475,Arzúa,Tronceda (Santa María),3,PNOA-2024-GAL-566-4747-H29-NPC01.LAZ
493,4743,0.0,9.705468492895339,9.705468492895339,Carnota,Santa Comba de Carnota (Santa Comba),2,PNOA-2024-GAL-493-4743-H29-NPC01.LAZ
528,4746,0.997210715945791,8.702263600535403,9.699474316481194,Ames,Ortoño (San Xoán),1,PNOA-2024-GAL-528-4746-H29-NPC01.LAZ
559,4789,0.0,9.69808070349275,9.69808070349275,Abegondo,Mabegondo (San Tirso),1,PNOA-2024-GAL-559-4789-H29-NPC01.LAZ
546,4776,1.4269023239101695,8.266041057867678,9.692943381777848,Ordes,Mercurín (San Clemente),1,PNOA-2024-GAL-546-4776-H29-NPC01.LAZ
512,4779,4.144636755272018,5.539143280987529,9.683780036259547,Cabana de Bergantiños,Nantón (San Pedro),1,PNOA-2024-GAL-512-4779-H29-NPC01.LAZ
561,4756,1.3791703003949447,8.304499990779293,9.683670291174238,Arzúa,Oíns (San Cosme),1,PNOA-2024-GAL-561-4756-H29-NPC01.LAZ
558,4798,0.0,9.682312039364747,9.682312039364747,Bergondo,Lubre (San Xoán),1,PNOA-2024-GAL-558-4798-H29-NPC01.LAZ
550,4780,1.1539862229181055,8.528281286518416,9.682267509436521,Ordes,Ardemil (San Pedro),3,PNOA-2024-GAL-550-4780-H29-NPC01.LAZ
587,4827,0.0,9.672299220230826,9.672299220230826,Cerdido,Os Casás (San Xoán),1,PNOA-2024-GAL-587-4827-H29-NPC01.LAZ
506,4727,1.7240777212042053,7.943989722305545,9.66806744350975,Boiro,Cures (Santo André),1,PNOA-2024-GAL-506-4727-H29-NPC01.LAZ
575,4776,0.0,9.662587063763311,9.662587063763311,Curtis,Curtis (Santaia),1,PNOA-2024-GAL-575-4776-H29-NPC01.LAZ
604,4842,0.0,9.661968351496672,9.661968351496672,Mañón,Mogor (Santa María),2,PNOA-2024-GAL-604-4842-H29-NPC01.LAZ
540,4740,0.0,9.658953619989322,9.658953619989322,Vedra,Illobre (Santo André),3,PNOA-2024-GAL-540-4740-H29-NPC01.LAZ
491,4746,0.0,9.656142302723726,9.656142302723726,Carnota,San Mamede de Carnota (San Mamede),1,PNOA-2024-GAL-491-4746-H29-NPC01.LAZ
530,4749,0.0,9.654916975029378,9.654916975029378,Ames,Covas (Santo Estevo),1,PNOA-2024-GAL-530-4749-H29-NPC01.LAZ
493,4744,0.0,9.650894070163037,9.650894070163037,Carnota,San Mamede de Carnota (San Mamede),1,PNOA-2024-GAL-493-4744-H29-NPC01.LAZ
576,4757,6.452201510903099,3.193590190090631,9.64579170099373,Melide,Maceda (San Pedro),2,PNOA-2024-GAL-576-4757-H29-NPC01.LAZ
547,4771,0.0,9.642489157875072,9.642489157875072,Ordes,Ordes (Santa María),1,PNOA-2024-GAL-547-4771-H29-NPC01.LAZ
517,4771,0.0,9.640274661601183,9.640274661601183,Santa Comba,Xallas de Castriz (San Pedro),1,PNOA-2024-GAL-517-4771-H29-NPC01.LAZ
524,4738,0.14856891250203397,9.484299359860126,9.63286827236216,Rois,Costa (San Miguel),1,PNOA-2024-GAL-524-4738-H29-NPC01.LAZ
569,4769,0.0,9.628436319127543,9.628436319127543,Vilasantar,Mezonzo (Santa María),2,PNOA-2024-GAL-569-4769-H29-NPC01.LAZ
574,4772,0.0,9.628215513746806,9.628215513746806,Vilasantar,San Vicenzo de Curtis (San Vicenzo),1,PNOA-2024-GAL-574-4772-H29-NPC01.LAZ
547,4766,2.1702376183566736,7.455251827377268,9.62548944573394,Ordes,Santa Cruz de Montaos (Santa Cruz),1,PNOA-2024-GAL-547-4766-H29-NPC01.LAZ
540,4756,1.204647740809053,8.418687805110249,9.623335545919302,Santiago de Compostela,Verdía (Santa Mariña),2,PNOA-2024-GAL-540-4756-H29-NPC01.LAZ
563,4797,0.0,9.622271765883408,9.622271765883408,Bergondo,Bergondo (San Salvador),2,PNOA-2024-GAL-563-4797-H29-NPC01.LAZ
505,4720,0.0,9.621380362412431,9.621380362412431,A Pobra do Caramiñal,Posmarcos (Santo Isidro),1,PNOA-2024-GAL-505-4720-H29-NPC01.LAZ
549,4762,1.5302087972514695,8.090435618562557,9.620644415814027,Ordes,Beán (Santa María),1,PNOA-2024-GAL-549-4762-H29-NPC01.LAZ
495,4781,0.0,9.620314791683652,9.620314791683652,Laxe,Traba (Santiago),1,PNOA-2024-GAL-495-4781-H29-NPC01.LAZ
532,4735,0.43276165848439513,9.185519397240107,9.618281055724502,Padrón,Carcacia (San Pedro),1,PNOA-2024-GAL-532-4735-H29-NPC01.LAZ
516,4769,0.0,9.610347385732835,9.610347385732835,Santa Comba,San Salvador de Padreiro (San Salvador),2,PNOA-2024-GAL-516-4769-H29-NPC01.LAZ
534,4784,0.0,9.599388630452168,9.599388630452168,A Laracha,Montemaior (Santa María Madanela),1,PNOA-2024-GAL-534-4784-H29-NPC01.LAZ
534,4778,0.0,9.599126143902476,9.599126143902476,Tordoia,Andoio (San Mamede),2,PNOA-2024-GAL-534-4778-H29-NPC01.LAZ
596,4840,2.8120303676172043,6.786590062227021,9.598620429844225,Ortigueira,Ladrido (Santalla),2,PNOA-2024-GAL-596-4840-H29-NPC01.LAZ
532,4781,0.0,9.596960019077372,9.596960019077372,A Laracha,Montemaior (Santa María Madanela),2,PNOA-2024-GAL-532-4781-H29-NPC01.LAZ
596,4836,9.595893392645133,0.0,9.595893392645133,Ortigueira,Couzadoiro (San Cristovo),1,PNOA-2024-GAL-596-4836-H29-NPC01.LAZ
